"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","ecoregion"
"391",600771,600771,695543,"Species","Anchoa compressa","(Girard, 1858)",275512,NA,NA,1,1,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa compressa","Actinopteri","Magdalena Transition"
"392",600773,600773,695543,"Species","Anchoa curta","(Jordan & Gilbert, 1882)",275514,TRUE,"LC",3,1,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa curta","Actinopteri","Magdalena Transition"
"393",600776,600776,695543,"Species","Anchoa exigua","(Jordan & Gilbert, 1882)",275517,TRUE,"LC",9,2,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa exigua","Actinopteri","Magdalena Transition"
"394",600781,600781,695543,"Species","Anchoa ischana","(Jordan & Gilbert, 1882)",275520,TRUE,"LC",35,2,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa ischana","Actinopteri","Magdalena Transition"
"395",600782,600782,695543,"Species","Anchoa lucida","(Jordan & Gilbert, 1882)",275523,TRUE,"LC",12,2,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa lucida","Actinopteri","Magdalena Transition"
"396",600789,600789,695543,"Species","Anchoa mundeoloides","(Breder, 1928)",275527,TRUE,"LC",1,1,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa mundeoloides","Actinopteri","Magdalena Transition"
"397",600925,600925,402768,"Species","Ancylopsetta dendritica","Gilbert, 1890",276007,TRUE,"LC",1,1,"Chordata","Pleuronectiformes","Paralichthyidae","Ancylopsetta","Ancylopsetta dendritica","Actinopteri","Magdalena Transition"
"398",601081,601081,738321,"Species","Anisotremus davidsonii","(Steindachner, 1876)",279617,TRUE,"LC",10,2,"Chordata","Perciformes","Haemulidae","Anisotremus","Anisotremus davidsonii","Actinopteri","Magdalena Transition"
"399",601084,601084,738321,"Species","Anisotremus interruptus","(Gill, 1862)",279619,TRUE,"LC",7,2,"Chordata","Perciformes","Haemulidae","Anisotremus","Anisotremus interruptus","Actinopteri","Magdalena Transition"
"400",601088,601088,738321,"Species","Anisotremus taeniatus","Gill, 1861",279624,TRUE,"LC",2,2,"Chordata","Perciformes","Haemulidae","Anisotremus","Anisotremus taeniatus","Actinopteri","Magdalena Transition"
"401",601502,601502,403720,"Species","Anthopleura dowii","Verrill, 1869",283346,NA,NA,1,1,"Cnidaria","Actiniaria","Actiniidae","Anthopleura","Anthopleura dowii","Anthozoa","Magdalena Transition"
"402",602089,602089,695650,"Species","Apogon pacificus","(Herre, 1935)",273065,TRUE,"LC",1,1,"Chordata","Perciformes","Apogonidae","Apogon","Apogon pacificus","Actinopteri","Magdalena Transition"
"403",602107,602107,695650,"Species","Apogon retrosella","(Gill, 1862)",273084,TRUE,"LC",1,1,"Chordata","Perciformes","Apogonidae","Apogon","Apogon retrosella","Actinopteri","Magdalena Transition"
"404",602647,602647,405908,"Subspecies","Argonauta argo pacificus","Linnaeus",341787,NA,NA,1,1,"Mollusca","Octopoda","Argonautidae","Argonauta","Argonauta argo","Cephalopoda","Magdalena Transition"
"405",602698,602698,405954,"Species","Argyropelecus affinis","Garman, 1899",127307,NA,NA,5,2,"Chordata","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus affinis","Actinopteri","Magdalena Transition"
"406",602699,602699,405954,"Species","Argyropelecus lychnus","Garman, 1899",158836,NA,NA,20,2,"Chordata","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus lychnus","Actinopteri","Magdalena Transition"
"407",602812,602812,406123,"Species","Ariosoma gilberti","(Ogilby, 1898)",271722,TRUE,"LC",5,2,"Chordata","Anguilliformes","Congridae","Ariosoma","Ariosoma gilberti","Actinopteri","Magdalena Transition"
"408",602932,602932,406297,"Species","Armadilloniscus holmesi","Arcangeli, 1933",257488,NA,NA,1,1,"Arthropoda","Isopoda","Detonidae","Armadilloniscus","Armadilloniscus holmesi","Malacostraca","Magdalena Transition"
"409",603002,603002,738915,"Species","Arothron meleagris","(Anonymous, 1798)",219926,TRUE,"LC",1,1,"Chordata","Tetraodontiformes","Tetraodontidae","Arothron","Arothron meleagris","Actinopteri","Magdalena Transition"
"410",603072,603072,776187,"Species","Aruma histrio","(Jordan, 1884)",279704,TRUE,"LC",1,1,"Chordata","Perciformes","Gobiidae","Aruma","Aruma histrio","Actinopteri","Magdalena Transition"
"411",603777,603777,407637,"Species","Astroscopus zephyreus","Gilbert & Starks, 1897",275976,TRUE,"LC",18,2,"Chordata","Perciformes","Uranoscopidae","Astroscopus","Astroscopus zephyreus","Actinopteri","Magdalena Transition"
"412",603922,603922,739246,"Species","Atherinella nepenthe","(Myers & Wade, 1942)",279803,TRUE,"LC",8,2,"Chordata","Atheriniformes","Atherinopsidae","Atherinella","Atherinella nepenthe","Actinopteri","Magdalena Transition"
"413",603937,603937,776205,"Species","Atherinops affinis","(Ayres, 1860)",279812,TRUE,"LC",55,2,"Chordata","Atheriniformes","Atherinidae","Atherinops","Atherinops affinis","Actinopteri","Magdalena Transition"
"414",603939,603939,776206,"Species","Atherinopsis californiensis","Girard, 1854",279813,TRUE,"LC",10,2,"Chordata","Atheriniformes","Atherinidae","Atherinopsis","Atherinopsis californiensis","Actinopteri","Magdalena Transition"
"415",603988,603988,773763,"Species","Atractoscion nobilis","(Ayres, 1860)",278535,TRUE,"LC",6,2,"Chordata","Perciformes","Sciaenidae","Atractoscion","Atractoscion nobilis","Actinopteri","Magdalena Transition"
"416",604344,604344,408443,"Species","Aulopus bajacali","Parin & Kotlyar, 1984",272041,NA,NA,4,2,"Chordata","Aulopiformes","Aulopidae","Aulopus","Aulopus bajacali","Actinopteri","Magdalena Transition"
"417",604529,604529,1033118,"Species","Awaous banana","(Valenciennes, 1837)",277417,NA,NA,1,1,"Chordata","Perciformes","Gobiidae","Awaous","Awaous banana","Actinopteri","Magdalena Transition"
"418",604735,604735,409163,"Species","Bagre panamensis","(Gill, 1863)",275588,TRUE,"LC",9,2,"Chordata","Siluriformes","Ariidae","Bagre","Bagre panamensis","Actinopteri","Magdalena Transition"
"419",604787,604787,739484,"Species","Balaenoptera edeni","Anderson, 1878",137089,TRUE,"DD",26,10,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera edeni","Mammalia","Magdalena Transition"
"420",604861,604861,409341,"Subspecies","Balanus amphitrite inexpectatus","Pilsbry",NA,NA,NA,3,1,"Arthropoda","Sessilia","Balanidae","Balanus","Balanus amphitrite","Maxillopoda","Magdalena Transition"
"421",604975,604975,695878,"Species","Balistes polylepis","Steindachner, 1876",275234,TRUE,"LC",27,2,"Chordata","Tetraodontiformes","Balistidae","Balistes","Balistes polylepis","Actinopteri","Magdalena Transition"
"422",605601,605601,410258,"Species","Bathyarca orbiculata","(Dall, 1881)",420717,NA,NA,1,1,"Mollusca","Arcoida","Arcidae","Bathyarca","Bathyarca orbiculata","Bivalvia","Magdalena Transition"
"423",605706,605706,605696,"Species","Bathygobius ramosus","Ginsburg, 1947",277636,TRUE,"LC",9,2,"Chordata","Perciformes","Gobiidae","Bathygobius","Bathygobius ramosus","Actinopteri","Magdalena Transition"
"424",606061,606061,411064,"Species","Bellator gymnostethus","(Gilbert, 1892)",276274,TRUE,"LC",12,3,"Chordata","Scorpaeniformes","Triglidae","Bellator","Bellator gymnostethus","Actinopteri","Magdalena Transition"
"425",606062,606062,411064,"Species","Bellator loxias","(Jordan, 1897)",276275,TRUE,"LC",6,2,"Chordata","Scorpaeniformes","Triglidae","Bellator","Bellator loxias","Actinopteri","Magdalena Transition"
"426",606067,606067,411064,"Species","Bellator xenisma","(Jordan & Bollman, 1890)",276277,TRUE,"LC",3,2,"Chordata","Scorpaeniformes","Triglidae","Bellator","Bellator xenisma","Actinopteri","Magdalena Transition"
"427",606887,606887,696023,"Species","Bothus leopardinus","(Günther, 1862)",274186,TRUE,"LC",2,1,"Chordata","Pleuronectiformes","Bothidae","Bothus","Bothus leopardinus","Actinopteri","Magdalena Transition"
"428",607194,607194,413112,"Species","Bregmaceros bathymaster","Jordan & Bollman, 1890",272290,TRUE,"LC",11,2,"Chordata","Gadiformes","Bregmacerotidae","Bregmaceros","Bregmaceros bathymaster","Actinopteri","Magdalena Transition"
"429",607326,607326,413296,"Species","Brotula clarkae","Hubbs, 1944",275888,TRUE,"DD",3,1,"Chordata","Ophidiiformes","Ophidiidae","Brotula","Brotula clarkae","Actinopteri","Magdalena Transition"
"430",607947,607947,607946,"Subspecies","Cadulus panamensis major","Pilsbry & Sharp",NA,NA,NA,2,1,"Mollusca","Gadilida","Gadilidae","Cadulus","Cadulus panamensis","Scaphopoda","Magdalena Transition"
"431",608138,608138,414417,"Species","Calamus brachysomus","(Lockington, 1880)",275967,TRUE,"LC",57,3,"Chordata","Perciformes","Sparidae","Calamus","Calamus brachysomus","Actinopteri","Magdalena Transition"
"432",608408,608408,414831,"Species","Callinectes arcuatus","Ordway, 1863",442766,NA,NA,1,1,"Arthropoda","Decapoda","Portunidae","Callinectes","Callinectes arcuatus","Malacostraca","Magdalena Transition"
"433",608409,608409,414831,"Species","Callinectes bellicosus","Stimpson, 1859",442767,NA,NA,1,1,"Arthropoda","Decapoda","Portunidae","Callinectes","Callinectes bellicosus","Malacostraca","Magdalena Transition"
"434",608623,608623,696147,"Species","Calliostoma sanjaimense","McLean, 1970",574906,NA,NA,1,1,"Mollusca",NA,"Calliostomatidae","Calliostoma","Calliostoma sanjaimense","Gastropoda","Magdalena Transition"
"435",608636,608636,696147,"Species","Calliostoma splendens","Carpenter, 1864",580414,NA,NA,1,1,"Mollusca",NA,"Calliostomatidae","Calliostoma","Calliostoma splendens","Gastropoda","Magdalena Transition"
"436",609715,609715,416575,"Species","Carangoides otrynter","(Jordan & Gilbert, 1883)",276243,TRUE,"LC",6,2,"Chordata","Perciformes","Carangidae","Carangoides","Carangoides otrynter","Actinopteri","Magdalena Transition"
"437",609747,609747,696227,"Species","Caranx melampygus","Cuvier, 1833",218419,NA,NA,1,1,"Chordata","Perciformes","Carangidae","Caranx","Caranx melampygus","Actinopteri","Magdalena Transition"
"438",609753,609753,696227,"Species","Caranx sexfasciatus","Quoy & Gaimard, 1825",218404,TRUE,"LC",1,1,"Chordata","Perciformes","Carangidae","Caranx","Caranx sexfasciatus","Actinopteri","Magdalena Transition"
"439",609807,609807,696240,"Species","Carcharhinus leucas","(Müller & Henle, 1839)",105792,TRUE,"NT",2,1,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus leucas","Elasmobranchii","Magdalena Transition"
"440",609811,609811,696240,"Species","Carcharhinus limbatus","(Müller & Henle, 1839)",105793,TRUE,"NT",4,2,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus limbatus","Elasmobranchii","Magdalena Transition"
"441",609834,609834,416792,"Species","Carcharodon carcharias","(Linnaeus, 1758)",105838,TRUE,"VU",1,1,"Chordata","Lamniformes","Lamnidae","Carcharodon","Carcharodon carcharias","Elasmobranchii","Magdalena Transition"
"442",610627,610627,417897,"Species","Caulolatilus princeps","(Jenyns, 1840)",276217,TRUE,"LC",10,1,"Chordata","Perciformes","Malacanthidae","Caulolatilus","Caulolatilus princeps","Actinopteri","Magdalena Transition"
"443",610831,610831,741280,"Species","Centropomus medius","Günther, 1864",280061,TRUE,"LC",6,2,"Chordata","Perciformes","Centropomidae","Centropomus","Centropomus medius","Actinopteri","Magdalena Transition"
"444",610834,610834,741280,"Species","Centropomus nigrescens","Günther, 1864",280063,TRUE,"LC",2,1,"Chordata","Perciformes","Centropomidae","Centropomus","Centropomus nigrescens","Actinopteri","Magdalena Transition"
"445",610839,610839,741280,"Species","Centropomus viridis","Lockington, 1877",280070,TRUE,"LC",1,1,"Chordata","Perciformes","Centropomidae","Centropomus","Centropomus viridis","Actinopteri","Magdalena Transition"
"446",611122,611122,418804,"Species","Ceratocephale papillata","Leon-Gonzalez",NA,NA,NA,2,1,"Annelida","Phyllodocida","Nereididae","Ceratocephale","Ceratocephale papillata","Polychaeta","Magdalena Transition"
"447",611454,611454,696370,"Species","Cerithium muscarum","Say, 1832",419523,NA,NA,1,1,"Mollusca","Caenogastropoda incertae sedis","Cerithiidae","Cerithium","Cerithium muscarum","Gastropoda","Magdalena Transition"
"448",611551,611551,776293,"Species","Cetengraulis mysticetus","(Günther, 1867)",280092,TRUE,"LC",12,2,"Chordata","Clupeiformes","Engraulidae","Cetengraulis","Cetengraulis mysticetus","Actinopteri","Magdalena Transition"
"449",611627,611627,776298,"Species","Chaenomugil proboscideus","(Günther, 1861)",280101,TRUE,"LC",4,2,"Chordata","Perciformes","Mugilidae","Chaenomugil","Chaenomugil proboscideus","Actinopteri","Magdalena Transition"
"450",611810,611810,419761,"Species","Chaetodipterus zonatus","(Girard, 1858)",276412,TRUE,"LC",54,2,"Chordata","Perciformes","Ephippidae","Chaetodipterus","Chaetodipterus zonatus","Actinopteri","Magdalena Transition"
"451",611825,611825,696396,"Species","Chaetodon humeralis","Günther, 1860",273343,TRUE,"LC",7,2,"Chordata","Perciformes","Chaetodontidae","Chaetodon","Chaetodon humeralis","Actinopteri","Magdalena Transition"
"452",612269,612269,776303,"Species","Cheilotrema saturnum","(Girard, 1858)",280137,TRUE,"DD",12,2,"Chordata","Perciformes","Sciaenidae","Cheilotrema","Cheilotrema saturnum","Actinopteri","Magdalena Transition"
"453",612404,612404,420889,"Species","Chelophyes appendiculata","(Eschscholtz, 1829)",135417,NA,NA,1,1,"Cnidaria","Siphonophorae","Diphyidae","Chelophyes","Chelophyes appendiculata","Hydrozoa","Magdalena Transition"
"454",612430,612430,776306,"Species","Cherublemma emmelas","(Gilbert, 1890)",280144,NA,NA,2,1,"Chordata","Ophidiiformes","Ophidiidae","Cherublemma","Cherublemma emmelas","Actinopteri","Magdalena Transition"
"455",612528,612528,776308,"Species","Chilara taylori","(Girard, 1858)",280146,TRUE,"LC",2,1,"Chordata","Ophidiiformes","Ophidiidae","Chilara","Chilara taylori","Actinopteri","Magdalena Transition"
"456",613015,613015,421637,"Species","Chloroscombrus orqueta","Jordan & Gilbert, 1883",276245,TRUE,"LC",27,2,"Chordata","Perciformes","Carangidae","Chloroscombrus","Chloroscombrus orqueta","Actinopteri","Magdalena Transition"
"457",613195,613195,776315,"Species","Chriolepis minutillus","Gilbert, 1892",280171,TRUE,"DD",1,1,"Chordata","Perciformes","Gobiidae","Chriolepis","Chriolepis minutillus","Actinopteri","Magdalena Transition"
"458",613231,613231,422102,"Species","Chromis atrilobata","Gill, 1862",273712,TRUE,"LC",1,1,"Chordata","Perciformes","Pomacentridae","Chromis","Chromis atrilobata","Actinopteri","Magdalena Transition"
"459",613439,613439,422489,"Species","Chthamalus fissus","Darwin, 1854",733189,NA,NA,1,1,"Arthropoda","Sessilia","Chthamalidae","Chthamalus","Chthamalus fissus",NA,"Magdalena Transition"
"460",613722,613722,422985,"Species","Cirrhitus rivulatus","Valenciennes, 1846",279160,TRUE,"LC",3,2,"Chordata","Perciformes","Cirrhitidae","Cirrhitus","Cirrhitus rivulatus","Actinopteri","Magdalena Transition"
"461",613805,613805,742128,"Species","Citharichthys platophrys","Gilbert, 1891",275693,TRUE,"LC",1,1,"Chordata","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys platophrys","Actinopteri","Magdalena Transition"
"462",613806,613806,742128,"Species","Citharichthys sordidus","(Girard, 1854)",275694,NA,NA,6,1,"Chordata","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys sordidus","Actinopteri","Magdalena Transition"
"463",613811,613811,742128,"Species","Citharichthys stigmaeus","Jordan & Gilbert, 1882",275696,NA,NA,18,3,"Chordata","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys stigmaeus","Actinopteri","Magdalena Transition"
"464",613840,613840,1011617,"Infraorder","Cladocera","Latreille, 1829",1076,NA,NA,5,1,"Arthropoda","Diplostraca",NA,NA,NA,"Branchiopoda","Magdalena Transition"
"465",614480,614480,742345,"Species","Clypeaster speciosus","Verrill, 1870",513197,NA,NA,1,1,"Echinodermata","Clypeasteroida","Clypeasteridae","Clypeaster","Clypeaster speciosus","Echinoidea","Magdalena Transition"
"466",615535,615535,776347,"Species","Conodon serrifer","Jordan & Gilbert, 1882",280387,TRUE,"LC",5,2,"Chordata","Perciformes","Haemulidae","Conodon","Conodon serrifer","Actinopteri","Magdalena Transition"
"467",616102,616102,1030751,"Subclass","Copepoda","Milne Edwards, 1840",1080,NA,NA,5,1,"Arthropoda",NA,NA,NA,NA,NA,"Magdalena Transition"
"468",616294,616294,742880,"Species","Coralliozetus micropes","(Beebe & Tee-Van, 1938)",280396,TRUE,"LC",1,1,"Chordata","Perciformes","Chaenopsidae","Coralliozetus","Coralliozetus micropes","Actinopteri","Magdalena Transition"
"469",616295,616295,742880,"Species","Coralliozetus rosenblatti","Stephens, 1963",280397,TRUE,"LC",3,1,"Chordata","Perciformes","Chaenopsidae","Coralliozetus","Coralliozetus rosenblatti","Actinopteri","Magdalena Transition"
"470",616640,616640,743005,"Species","Coryphaena equiselis","Linnaeus, 1758",126845,TRUE,"LC",5,1,"Chordata","Perciformes","Coryphaenidae","Coryphaena","Coryphaena equiselis","Actinopteri","Magdalena Transition"
"471",616642,616642,743005,"Species","Coryphaena hippurus","Linnaeus, 1758",126846,TRUE,"LC",20,2,"Chordata","Perciformes","Coryphaenidae","Coryphaena","Coryphaena hippurus","Actinopteri","Magdalena Transition"
"472",616693,616693,696765,"Species","Coryphopterus urospilus","Ginsburg, 1938",276435,TRUE,"LC",5,2,"Chordata","Perciformes","Gobiidae","Coryphopterus","Coryphopterus urospilus","Actinopteri","Magdalena Transition"
"473",618105,618105,738303,"Phylum","Ctenophora","Eschscholtz, 1829",1248,NA,NA,3,1,"Ctenophora",NA,NA,NA,NA,NA,"Magdalena Transition"
"474",618174,618174,429589,"Species","Cucumaria crax","Deichmann, 1941",528851,NA,NA,2,1,"Echinodermata","Dendrochirotida","Cucumariidae","Cucumaria","Cucumaria crax","Holothuroidea","Magdalena Transition"
"475",618588,618588,682209,"Species","Cyclopecten catalinensis","(Willett, 1931)",391709,NA,NA,1,1,"Mollusca","Pectinoida","Propeamussiidae","Cyclopecten","Cyclopecten catalinensis","Bivalvia","Magdalena Transition"
"476",618591,618591,682209,"Species","Cyclopecten exquisitus","Grau, 1959",390725,NA,NA,1,1,"Mollusca","Pectinoida","Propeamussiidae","Cyclopecten","Cyclopecten exquisitus","Bivalvia","Magdalena Transition"
"477",618661,618661,430262,"Species","Cyclopsetta querna","(Jordan & Bollman, 1890)",275703,TRUE,"LC",1,1,"Chordata","Pleuronectiformes","Paralichthyidae","Cyclopsetta","Cyclopsetta querna","Actinopteri","Magdalena Transition"
"478",619168,619168,431031,"Species","Cynoscion reticulatus","(Günther, 1864)",276088,TRUE,"LC",7,1,"Chordata","Perciformes","Sciaenidae","Cynoscion","Cynoscion reticulatus","Actinopteri","Magdalena Transition"
