"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","redlist","status","gisd","ecoregion"
"1650",743909,743909,739456,"Phylum","Deferribacteres","Garrity & Holt, 2002",564353,66,1,"Deferribacteres",NA,NA,NA,NA,NA,NA,NA,NA,"Guianan"
"1651",743914,743914,758070,"Genus","Defluviicoccus","Maszenan, Seviour, Patel, Janssen & Wanner, 2005",571131,2,1,"Proteobacteria","Rhodospirillales","Rhodospirillaceae","Defluviicoccus","Alphaproteobacteria",NA,NA,NA,NA,"Guianan"
"1652",743918,743918,1024900,"Class","Dehalococcoidetes",NA,571133,198,1,"Chloroflexi",NA,NA,NA,"Dehalococcoidetes",NA,NA,NA,NA,"Guianan"
"1653",743921,743921,743922,"Order","Deinococcales",NA,571136,1,1,"Deinococcus-Thermus","Deinococcales",NA,NA,"Deinococci",NA,NA,NA,NA,"Guianan"
"1654",743923,743923,816057,"Genus","Deinococcus","Brooks & Murray, 1981",571138,11,1,"Deinococcus-Thermus","Deinococcales","Deinococcaceae","Deinococcus","Deinococci",NA,NA,NA,NA,"Guianan"
"1655",743940,743940,757008,"Class","Deltaproteobacteria",NA,392754,1018,1,"Proteobacteria",NA,NA,NA,"Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1656",744202,744202,816061,"Genus","Desulfarculus",NA,571145,1,1,"Proteobacteria","Desulfarculales","Desulfarculaceae","Desulfarculus","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1657",744203,744203,744207,"Genus","Desulfatibacillum",NA,393983,1,1,"Proteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfatibacillum","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1658",744205,744205,760697,"Genus","Desulfobacca","Oude Elferink, Akkermans-van Vliet, Bogte & Stams, 1999",571147,5,1,"Proteobacteria","Syntrophobacterales","Syntrophaceae","Desulfobacca","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1659",744206,744206,744207,"Genus","Desulfobacter",NA,394156,4,1,"Proteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacter","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1660",744207,744207,744208,"Family","Desulfobacteraceae",NA,393982,284,1,"Proteobacteria","Desulfobacterales","Desulfobacteraceae",NA,"Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1661",744208,744208,743940,"Order","Desulfobacterales",NA,570035,5,1,"Proteobacteria","Desulfobacterales",NA,NA,"Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1662",744209,744209,744207,"Genus","Desulfobacterium",NA,570038,133,1,"Proteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacterium","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1663",744210,744210,744207,"Genus","Desulfobacula",NA,570044,6,1,"Proteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacula","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1664",744211,744211,744208,"Family","Desulfobulbaceae",NA,570067,79,1,"Proteobacteria","Desulfobacterales","Desulfobulbaceae",NA,"Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1665",744212,744212,744211,"Genus","Desulfobulbus",NA,570068,20,1,"Proteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1666",744213,744213,744211,"Genus","Desulfocapsa",NA,570074,21,1,"Proteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfocapsa","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1667",744216,744216,744207,"Genus","Desulfofaba",NA,570049,13,1,"Proteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfofaba","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1668",744217,744217,744207,"Genus","Desulfofrigus",NA,570053,2,1,"Proteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfofrigus","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1669",744219,744219,744241,"Family","Desulfohalobiaceae",NA,394175,13,1,"Proteobacteria","Desulfovibrionales","Desulfohalobiaceae",NA,"Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1670",744220,744220,744219,"Genus","Desulfohalobium","Ollivier, Hatchikian, Prensier, Guezennec & Garcia, 1991",571150,2,1,"Proteobacteria","Desulfovibrionales","Desulfohalobiaceae","Desulfohalobium","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1671",744222,744222,760697,"Genus","Desulfomonile",NA,570205,2,1,"Proteobacteria","Syntrophobacterales","Syntrophaceae","Desulfomonile","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1672",744225,744225,744219,"Genus","Desulfonauticus",NA,394176,1,1,"Proteobacteria","Desulfovibrionales","Desulfohalobiaceae","Desulfonauticus","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1673",744226,744226,744207,"Genus","Desulfonema","Widdel, 1981",571156,22,1,"Proteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfonema","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1674",744231,744231,744211,"Genus","Desulforhopalus","Isaksen & Teske, 1999",571159,19,1,"Proteobacteria","Desulfobacterales","Desulfobulbaceae","Desulforhopalus","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1675",744232,744232,744207,"Genus","Desulfosarcina","Widdel, 1981",570058,12,1,"Proteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfosarcina","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1676",744234,744234,755251,"Genus","Desulfosporosinus","Stackebrandt, Sproer, Rainey, Burghardt, Pauker & Hippe, 1997",571160,1,1,"Firmicutes","Clostridiales","Peptococcaceae","Desulfosporosinus","Clostridia",NA,NA,NA,NA,"Guianan"
"1677",744236,744236,744219,"Genus","Desulfothermus",NA,570087,1,1,"Proteobacteria","Desulfovibrionales","Desulfohalobiaceae","Desulfothermus","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1678",744237,744237,744207,"Genus","Desulfotignum",NA,570064,3,1,"Proteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfotignum","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1679",744238,744238,755251,"Genus","Desulfotomaculum",NA,NA,5,1,"Firmicutes","Clostridiales","Peptococcaceae","Desulfotomaculum","Clostridia",NA,NA,NA,NA,"Guianan"
"1680",744239,744239,744240,"Genus","Desulfovibrio",NA,393042,31,1,"Proteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1681",744240,744240,744241,"Family","Desulfovibrionaceae",NA,393041,4,1,"Proteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,"Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1682",744241,744241,743940,"Order","Desulfovibrionales",NA,393020,7,1,"Proteobacteria","Desulfovibrionales",NA,NA,"Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1683",744247,744247,744248,"Family","Desulfuromonadaceae",NA,570104,22,1,"Proteobacteria","Desulfuromonadales","Desulfuromonadaceae",NA,"Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1684",744248,744248,743940,"Order","Desulfuromonadales",NA,570103,11,1,"Proteobacteria","Desulfuromonadales",NA,NA,"Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1685",744249,744249,744247,"Genus","Desulfuromonas",NA,394055,18,1,"Proteobacteria","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonas","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1686",744250,744250,744247,"Genus","Desulfuromusa",NA,394054,5,1,"Proteobacteria","Desulfuromonadales","Desulfuromonadaceae","Desulfuromusa","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1687",744256,744256,1029811,"Genus","Deuterodon","Eigenmann, 1907",268977,4,1,"Chordata","Characiformes","Characidae","Deuterodon","Actinopteri",NA,NA,NA,NA,"Guianan"
"1688",744259,744259,748573,"Genus","Devosia",NA,567418,1,1,"Proteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","Alphaproteobacteria",NA,NA,NA,NA,"Guianan"
"1689",744303,744303,742574,"Genus","Diaphorobacter","Khan & Hiraishi, 2003",571163,3,1,"Proteobacteria","Burkholderiales","Comamonadaceae","Diaphorobacter","Betaproteobacteria",NA,NA,NA,NA,"Guianan"
"1690",744472,744472,761074,"Family","Diodontidae","Bonaparte, 1835",125608,2,1,"Chordata","Tetraodontiformes","Diodontidae",NA,"Actinopteri",NA,NA,NA,NA,"Guianan"
"1691",744505,744505,752572,"Genus","Diplobatis","Bigelow & Schroeder, 1948",268991,5,2,"Chordata","Torpediniformes","Narcinidae","Diplobatis","Elasmobranchii",NA,NA,NA,NA,"Guianan"
"1692",744635,744635,760156,"Genus","Distocyclus","Mago-Leccia, 1978",269007,4,3,"Chordata","Gymnotiformes","Sternopygidae","Distocyclus","Actinopteri",NA,NA,NA,NA,"Guianan"
"1693",744747,744747,818096,"Species","Doryssa atra","(Bruguière)",NA,1,1,"Mollusca",NA,"Pachychilidae","Doryssa","Gastropoda","Doryssa atra",NA,NA,NA,"Guianan"
"1694",744963,744963,753851,"Genus","Echiophis","Kaup, 1856",158607,1,1,"Chordata","Anguilliformes","Ophichthidae","Echiophis","Actinopteri",NA,NA,NA,NA,"Guianan"
"1695",744996,744996,741974,"Genus","Ectothiorhodospira",NA,570402,8,1,"Proteobacteria","Chromatiales","Chromatiaceae","Ectothiorhodospira","Gammaproteobacteria",NA,NA,NA,NA,"Guianan"
"1696",744997,744997,741975,"Family","Ectothiorhodospiraceae",NA,570404,51,1,"Proteobacteria","Chromatiales","Ectothiorhodospiraceae",NA,"Gammaproteobacteria",NA,NA,NA,NA,"Guianan"
"1697",745005,745005,745006,"Genus","Edwardsiella","Andres, 1883",100731,1,1,"Cnidaria","Actiniaria","Edwardsiidae","Edwardsiella","Anthozoa",NA,NA,NA,NA,"Guianan"
"1698",745027,745027,760156,"Genus","Eigenmannia","Jordan & Evermann, 1896",269041,51,4,"Chordata","Gymnotiformes","Sternopygidae","Eigenmannia","Actinopteri",NA,NA,NA,NA,"Guianan"
"1699",745028,745028,745027,"Species","Eigenmannia virescens","(Valenciennes, 1836)",NA,49,3,"Chordata","Gymnotiformes","Sternopygidae","Eigenmannia","Actinopterygii","Eigenmannia virescens",NA,NA,NA,"Guianan"
"1700",745049,745049,755917,"Class","Elasmobranchii",NA,10193,1,1,"Chordata",NA,NA,NA,"Elasmobranchii",NA,NA,NA,NA,"Guianan"
"1701",745050,745050,623185,"Species","Elasmopus balkomanus","Thomas & J.L. Barnard, 1988",421506,68,3,"Arthropoda","Amphipoda","Maeridae","Elasmopus","Malacostraca","Elasmopus balkomanus",NA,NA,NA,"Guianan"
"1702",745084,745084,745086,"Genus","Ellisella","Gray, 1858",125298,26,2,"Cnidaria","Alcyonacea","Ellisellidae","Ellisella","Anthozoa",NA,NA,NA,NA,"Guianan"
"1703",745117,745117,739456,"Phylum","Elusimicrobia",NA,571254,2,1,"Elusimicrobia",NA,NA,NA,NA,NA,NA,NA,NA,"Guianan"
"1704",745118,745118,1014076,"Order","Elusimicrobiales",NA,571256,27,1,"Elusimicrobia","Elusimicrobiales",NA,NA,"Elusimicrobia(class)",NA,NA,NA,NA,"Guianan"
"1705",745134,745134,741512,"Genus","Emblemaria","Jordan & Gilbert, 1883",269060,1,1,"Chordata","Perciformes","Chaenopsidae","Emblemaria","Actinopteri",NA,NA,NA,NA,"Guianan"
"1706",745197,745197,742334,"Family","Engraulidae","Gill, 1861",125465,7,2,"Chordata","Clupeiformes","Engraulidae",NA,"Actinopteri",NA,NA,NA,NA,"Guianan"
"1707",745210,745210,779229,"Genus","Enhygromyxa",NA,393315,1,1,"Proteobacteria","Myxococcales","Sorangiineae incertae sedis","Enhygromyxa","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1708",745255,745255,757994,"Genus","Ensifer","(Casida, 1982) emend. Young, 2003",571416,12,1,"Proteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","Alphaproteobacteria",NA,NA,NA,NA,"Guianan"
"1709",745262,745262,779711,"Family","Enterobacteriaceae",NA,414809,19,1,"Proteobacteria","Enterobacteriales","Enterobacteriaceae",NA,"Gammaproteobacteria",NA,NA,NA,NA,"Guianan"
"1710",745300,745300,779253,"Genus","Entotheonella",NA,NA,12,1,"Proteobacteria","Deltaproteobacteria incertae sedis",NA,"Entotheonella","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1711",745382,745382,767114,"Family","Epitoniidae","Berry, 1910 (1812)",132,2,1,"Mollusca","Caenogastropoda incertae sedis","Epitoniidae",NA,"Gastropoda",NA,NA,NA,NA,"Guianan"
"1712",745507,745507,816022,"Family","Erysipelotrichaceae",NA,570933,2,1,"Firmicutes","Erysipelotrichales","Erysipelotrichaceae",NA,"Erysipelotrichi",NA,NA,NA,NA,"Guianan"
"1713",745510,745510,745511,"Genus","Erythrobacter","Shiba & Simidu, 1982",393075,5,1,"Proteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","Alphaproteobacteria",NA,NA,NA,NA,"Guianan"
"1714",745511,745511,759709,"Family","Erythrobacteraceae",NA,568242,2,1,"Proteobacteria","Sphingomonadales","Erythrobacteraceae",NA,"Alphaproteobacteria",NA,NA,NA,NA,"Guianan"
"1715",745539,745539,758291,"Genus","Ethanoligenens","Xing, Ren, Li, Lin, Wange & Zhao, 2006",571445,2,1,"Firmicutes","Clostridiales","Ruminococcaceae","Ethanoligenens","Clostridia",NA,NA,NA,NA,"Guianan"
"1716",745572,745572,739308,"Genus","Euaugaptilus","Sars G.O., 1920",104139,1,1,"Arthropoda","Calanoida","Augaptilidae","Euaugaptilus",NA,NA,NA,NA,NA,"Guianan"
"1717",745689,745689,745687,"Species","Eudevenopus metagracilis","(J.L. Barnard, 1964)",549269,8,2,"Arthropoda","Amphipoda","Platyischnopidae","Eudevenopus","Malacostraca","Eudevenopus metagracilis",NA,NA,NA,"Guianan"
"1718",746041,746041,767067,"Family","Exocoetidae","Risso, 1827",125452,11,1,"Chordata","Beloniformes","Exocoetidae",NA,"Actinopteri",NA,NA,NA,NA,"Guianan"
"1719",746100,746100,775737,"Genus","Farlowella","Eigenmann & Eigenmann, 1889",269153,17,2,"Chordata","Siluriformes","Loricariidae","Farlowella","Actinopteri",NA,NA,NA,NA,"Guianan"
"1720",746108,746108,778916,"Family","Fasciolariidae","Gray, 1853",23038,1,1,"Mollusca","Neogastropoda","Fasciolariidae",NA,"Gastropoda",NA,NA,NA,NA,"Guianan"
"1721",746212,746212,739456,"Phylum","Fibrobacteres",NA,571284,15,1,"Fibrobacteres",NA,NA,NA,NA,NA,NA,NA,NA,"Guianan"
"1722",746256,746256,779214,"Genus","Finegoldia",NA,NA,1,1,"Firmicutes","Clostridiales","Clostridiales incertae sedis","Finegoldia","Clostridia",NA,NA,NA,NA,"Guianan"
"1723",746260,746260,739456,"Phylum","Firmicutes",NA,377975,23,1,"Firmicutes",NA,NA,NA,NA,NA,NA,NA,NA,"Guianan"
"1724",746291,746291,771490,"Family","Flabelligeridae","de Saint-Joseph, 1894",976,1,1,"Annelida","Terebellida","Flabelligeridae",NA,"Polychaeta",NA,NA,NA,NA,"Guianan"
"1725",746337,746337,746338,"Family","Flavobacteriaceae","(Reichenbach, 1992) emend. Bernardet, Nakagawa & Holmes, 2002",559995,55,1,"Bacteroidetes","Flavobacteriales","Flavobacteriaceae",NA,"Flavobacteria",NA,NA,NA,NA,"Guianan"
"1726",746338,746338,805498,"Order","Flavobacteriales",NA,559998,7,1,"Bacteroidetes","Flavobacteriales",NA,NA,"Flavobacteria",NA,NA,NA,NA,"Guianan"
"1727",746339,746339,746337,"Genus","Flavobacterium","Bergey, Harrison, Breed, Hammer & Huntoon, 1923",562615,1,1,"Bacteroidetes","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacteria",NA,NA,NA,NA,"Guianan"
"1728",746350,746350,NA,NA,"Floridocuma pilosum",NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guianan"
"1729",746360,746360,749466,"Genus","Fluoribacter",NA,571335,1,1,"Proteobacteria","Legionellales","Legionellaceae","Fluoribacter","Gammaproteobacteria",NA,NA,NA,NA,"Guianan"
"1730",746366,746366,743278,"Genus","Fluviicola","O'Sullivan, Rinna, Humphreys, Weightman & Fry, 2005",559989,2,1,"Bacteroidetes","Flavobacteriales","Cryomorphaceae","Fluviicola","Flavobacteria",NA,NA,NA,NA,"Guianan"
"1731",746374,746374,823298,"Phylum","Foraminifera",NA,1410,4,1,"Foraminifera",NA,NA,NA,NA,NA,NA,NA,NA,"Guianan"
"1732",746418,746418,772900,"Genus","Fregata","de Lacepède, 1799",204117,25,1,"Chordata","Pelecaniformes","Fregatidae","Fregata","Aves",NA,NA,NA,NA,"Guianan"
"1733",746512,746512,739456,"Phylum","Fusobacteria",NA,565446,11,1,"Fusobacteria",NA,NA,NA,NA,NA,NA,NA,NA,"Guianan"
"1734",746515,746515,746513,"Genus","Fusobacterium","Knorr, 1922",571293,1,1,"Fusobacteria","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacteria",NA,NA,NA,NA,"Guianan"
"1735",746592,746592,847799,"Genus","Gallionella",NA,601627,1,1,"Ochrophyta",NA,NA,"Gallionella","Bacillariophyceae",NA,NA,NA,NA,"Guianan"
"1736",746596,746596,757008,"Class","Gammaproteobacteria",NA,393018,710,1,"Proteobacteria",NA,NA,NA,"Gammaproteobacteria",NA,NA,NA,NA,"Guianan"
"1737",746598,746598,697584,"Species","Gammaropsis arawakia","Thomas & Barnard, 1989",548532,2,2,"Arthropoda","Amphipoda","Photidae","Gammaropsis","Malacostraca","Gammaropsis arawakia",NA,NA,NA,"Guianan"
"1738",746714,746714,755983,"Genus","Gemmata","Franzmann & Skerman, 1985",571404,11,1,"Planctomycetes","Planctomycetales","Planctomycetaceae","Gemmata","Planctomycetacia",NA,NA,NA,NA,"Guianan"
"1739",746715,746715,739456,"Phylum","Gemmatimonadetes",NA,571298,144,1,"Gemmatimonadetes",NA,NA,NA,NA,NA,NA,NA,NA,"Guianan"
"1740",746716,746716,816074,"Genus","Gemmatimonas",NA,571302,54,1,"Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonadetes(class)",NA,NA,NA,NA,"Guianan"
"1741",746736,746736,739449,"Genus","Geobacillus","Nazina, Tourova, Poltaraus, Novikova, Grigoryan, Ivanova, Lysenko, Petrunyaka, Osipov, Belyaev & Ivanov, 2001",564442,2,1,"Firmicutes","Bacillales","Bacillaceae","Geobacillus","Bacili",NA,NA,NA,NA,"Guianan"
"1742",746737,746737,746738,"Genus","Geobacter","Lovley, Giovannoni, White, Champine, Phillips, Gorby & Goodwin, 1995",571303,7,1,"Proteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1743",746738,746738,744248,"Family","Geobacteraceae",NA,394053,19,1,"Proteobacteria","Desulfuromonadales","Geobacteraceae",NA,"Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1744",746743,746743,775715,"Genus","Geophagus","Heckel, 1840",269200,71,2,"Chordata","Perciformes","Cichlidae","Geophagus","Actinopteri",NA,NA,NA,NA,"Guianan"
"1745",746747,746747,746738,"Genus","Geothermobacter",NA,394210,2,1,"Proteobacteria","Desulfuromonadales","Geobacteraceae","Geothermobacter","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1746",746750,746750,1028916,"Genus","Gephyrocharax","Eigenmann, 1912",269201,6,2,"Chordata","Characiformes","Characidae","Gephyrocharax","Actinopteri",NA,NA,NA,NA,"Guianan"
"1747",746755,746755,755267,"Family","Gerreidae","Bleeker, 1859",151456,2,2,"Chordata","Perciformes","Gerreidae",NA,"Actinopteri",NA,NA,NA,NA,"Guianan"
"1748",746793,746793,697628,"Species","Gitana dominica","Thomas & Barnard, 1990",488407,2,2,"Arthropoda","Amphipoda","Amphilochidae","Gitana","Malacostraca","Gitana dominica",NA,NA,NA,"Guianan"
"1749",746828,746828,746827,"Species","Globigerina bulloides","d'Orbigny, 1826",113434,35,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globothalamea","Globigerina bulloides",NA,NA,NA,"Guianan"
"1750",746839,746839,768186,"Species","Globigerinella calida","(Parker, 1962)",418106,38,3,"Foraminifera","Globigerinida","Globigerinidae","Globigerinella","Globothalamea","Globigerinella calida",NA,NA,NA,"Guianan"
"1751",746841,746841,768186,"Species","Globigerinella siphonifera","(d'Orbigny, 1839)",113440,37,3,"Foraminifera","Globigerinida","Globigerinidae","Globigerinella","Globothalamea","Globigerinella siphonifera",NA,NA,NA,"Guianan"
"1752",746849,746849,446767,"Species","Globigerinoides ruber","(d'Orbigny, 1839)",113444,76,3,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globothalamea","Globigerinoides ruber",NA,NA,NA,"Guianan"
"1753",746873,746873,629048,"Species","Globorotalia crassaformis","(Galloway & Wissler, 1927)",418113,28,2,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globothalamea","Globorotalia crassaformis",NA,NA,NA,"Guianan"
"1754",746877,746877,629048,"Species","Globorotalia inflata","(d'Orbigny, 1839)",113449,4,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globothalamea","Globorotalia inflata",NA,NA,NA,"Guianan"
"1755",746878,746878,629048,"Species","Globorotalia menardii","(d'Orbigny, 1826)",113450,92,4,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globothalamea","Globorotalia menardii",NA,NA,NA,"Guianan"
"1756",746891,746891,629048,"Species","Globorotalia tumida","(Brady, 1877)",418114,18,2,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globothalamea","Globorotalia tumida",NA,NA,NA,"Guianan"
"1757",746897,746897,828600,"Species","Globoturborotalita rubescens","(Hofker, 1956)",113454,31,1,"Foraminifera","Globigerinida","Globigerinidae","Globoturborotalita","Globothalamea","Globoturborotalita rubescens",NA,NA,NA,"Guianan"
"1758",746898,746898,828600,"Species","Globoturborotalita tenella","(Parker, 1958)",113455,18,1,"Foraminifera","Globigerinida","Globigerinidae","Globoturborotalita","Globothalamea","Globoturborotalita tenella",NA,NA,NA,"Guianan"
"1759",746935,746935,798869,"Genus","Glycomyces","(Labeda, Testa, Lechevalier & Lechevalier, 1985) emend. Labeda & Kroppenstedt, 2004",559569,2,1,"Actinobacteria","Actinomycetales","Glycomycetaceae","Glycomyces","Actinobacteria",NA,NA,NA,NA,"Guianan"
"1760",747010,747010,447566,"Species","Gobiesox nudus","Lacepède, 1800",NA,2,2,"Chordata","Gobiesociformes","Gobiesocidae","Gobiesox","Actinopterygii","Gobiesox nudus",NA,NA,NA,"Guianan"
"1761",747011,747011,1030840,"Family","Gobiidae","Cuvier, 1816",125537,1,1,"Chordata","Perciformes","Gobiidae",NA,"Actinopteri",NA,NA,NA,NA,"Guianan"
"1762",747015,747015,775721,"Genus","Gobioides","Lacepède, 1800",269244,4,2,"Chordata","Perciformes","Gobiidae","Gobioides","Actinopteri",NA,NA,NA,NA,"Guianan"
"1763",747127,747127,747128,"Genus","Gonostoma","Rafinesque, 1810",126189,8,1,"Chordata","Stomiiformes","Gonostomatidae","Gonostoma","Actinopteri",NA,NA,NA,NA,"Guianan"
"1764",747327,747327,771426,"Genus","Gymnorhamphichthys","Ellis, 1912",269293,22,2,"Chordata","Gymnotiformes","Rhamphichthyidae","Gymnorhamphichthys","Actinopteri",NA,NA,NA,NA,"Guianan"
"1765",747337,747337,771427,"Genus","Gymnotus","Linnaeus, 1758",269297,39,4,"Chordata","Gymnotiformes","Gymnotidae","Gymnotus","Actinopteri",NA,NA,NA,NA,"Guianan"
"1766",747338,747338,767630,"Genus","Gymnura","van Hasselt, 1823",105754,1,1,"Chordata","Myliobatiformes","Gymnuridae","Gymnura","Elasmobranchii",NA,NA,NA,NA,"Guianan"
"1767",747414,747414,755056,"Genus","Haemophilus",NA,571392,1,1,"Proteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Gammaproteobacteria",NA,NA,NA,NA,"Guianan"
"1768",747415,747415,755267,"Family","Haemulidae","Gill, 1885",125538,1,1,"Chordata","Perciformes","Haemulidae",NA,"Actinopteri",NA,NA,NA,NA,"Guianan"
"1769",747425,747425,450040,"Species","Halacarus atlanticus","Bartsch, 1981",406955,1,1,"Arthropoda","Trombidiformes","Halacaridae","Halacarus","Arachnida","Halacarus atlanticus",NA,NA,NA,"Guianan"
"1770",747469,747469,816025,"Family","Halanaerobiaceae",NA,571304,4,1,"Firmicutes","Halanaerobiales","Halanaerobiaceae",NA,"Clostridia",NA,NA,NA,NA,"Guianan"
"1771",747470,747470,747469,"Genus","Halanaerobium",NA,571305,1,1,"Firmicutes","Halanaerobiales","Halanaerobiaceae","Halanaerobium","Clostridia",NA,NA,NA,NA,"Guianan"
"1772",747480,747480,739244,"Family","Halcampoididae","Appellöf, 1896",100668,1,1,"Cnidaria","Actiniaria","Halcampoididae",NA,"Anthozoa",NA,NA,NA,NA,"Guianan"
"1773",747499,747499,779220,"Genus","Haliangium",NA,393223,48,1,"Proteobacteria","Myxococcales","Haliangiaceae","Haliangium","Deltaproteobacteria",NA,NA,NA,NA,"Guianan"
"1774",747571,747571,758466,"Genus","Haliscomenobacter","van Veen, van der Kooij, Geuze & van der Vlies, 1973",571454,17,1,"Bacteroidetes","Sphingobacteriales","Saprospiraceae","Haliscomenobacter","Sphingobacteria",NA,NA,NA,NA,"Guianan"
"1775",747577,747577,739449,"Genus","Halobacillus",NA,394198,2,1,"Firmicutes","Bacillales","Bacillaceae","Halobacillus","Bacili",NA,NA,NA,NA,"Guianan"
"1776",747579,747579,835910,"Genus","Halobates","Eschscholtz, 1822",204105,1,1,"Arthropoda","Hemiptera","Gerridae","Halobates","Insecta",NA,NA,NA,NA,"Guianan"
"1777",747581,747581,747469,"Genus","Halocella","Simankova, Chernych, Osipov & Zavarzin, 1994",571306,1,1,"Firmicutes","Halanaerobiales","Halanaerobiaceae","Halocella","Clostridia",NA,NA,NA,NA,"Guianan"
"1778",747598,747598,747597,"Genus","Halomonas",NA,393044,4,1,"Proteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Gammaproteobacteria",NA,NA,NA,NA,"Guianan"
"1779",747631,747631,816125,"Genus","Halothiobacillus",NA,570411,7,1,"Proteobacteria","Chromatiales","Halothiobacillaceae","Halothiobacillus","Gammaproteobacteria",NA,NA,NA,NA,"Guianan"
"1780",747758,747758,775737,"Genus","Harttia","Steindachner, 1877",269319,3,2,"Chordata","Siluriformes","Loricariidae","Harttia","Actinopteri",NA,NA,NA,NA,"Guianan"
"1781",747846,747846,740762,"Family","Helicobacteraceae",NA,393211,1,1,"Proteobacteria","Campylobacterales","Helicobacteraceae",NA,"Epsilonproteobacteria",NA,NA,NA,NA,"Guianan"
"1782",747901,747901,1028916,"Genus","Hemibrycon","Günther, 1864",269337,3,1,"Chordata","Characiformes","Characidae","Hemibrycon","Actinopteri",NA,NA,NA,NA,"Guianan"
"1783",747921,747921,1029811,"Genus","Hemigrammus","Gill, 1858",269350,101,4,"Chordata","Characiformes","Characidae","Hemigrammus","Actinopteri",NA,NA,NA,NA,"Guianan"
"1784",747938,747938,771216,"Genus","Hemiodus","Müller, 1842",269358,2,2,"Chordata","Characiformes","Hemiodontidae","Hemiodus","Actinopteri",NA,NA,NA,NA,"Guianan"
