"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","gisd","redlist","status","ecoregion"
"734",836674,836674,399726,"Species","Aloidis lyonis","Pilsbry, 1897",NA,1,1,"Mollusca","Myoida","Corbulidae","Aloidis","Aloidis lyonis","Bivalvia",NA,NA,NA,"Rio de la Plata"
"735",836705,836705,767884,"Species","Bucephalus loeschi","Hopkins, 1958",725909,1,1,"Platyhelminthes","Plagiorchiida","Bucephalidae","Bucephalus","Bucephalus loeschi","Trematoda",NA,NA,NA,"Rio de la Plata"
"736",836718,836718,1033693,"Species","Chilina fluminea","(Maton, 1811)",718792,1,1,"Mollusca","Hygrophila","Chilinidae","Chilina","Chilina fluminea","Gastropoda",NA,TRUE,"DD","Rio de la Plata"
"737",836729,836729,1013974,"Species","Moplisa sphaeromiformis","(Mañe-Garzón, 1946)",261310,1,1,"Arthropoda","Isopoda","Idoteidae","Moplisa","Moplisa sphaeromiformis","Malacostraca",NA,NA,NA,"Rio de la Plata"
"738",836742,836742,NA,NA,"Transempitar americana","Jurado, 1931",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"739",836749,836749,771566,"Species","Petricolaria stellae","(Narchi, 1975)",533276,1,1,"Mollusca","Veneroida","Veneridae","Petricolaria","Petricolaria stellae","Bivalvia",NA,NA,NA,"Rio de la Plata"
"740",836774,836774,769157,"Species","Semicytherura clandestina","Whatley, Chadwick, Coxill & Toy, 1988",605306,1,1,"Arthropoda","Podocopida","Cytheruridae","Semicytherura","Semicytherura clandestina","Ostracoda",NA,NA,NA,"Rio de la Plata"
"741",836780,836780,840226,"Species","Mabelaplana santateresae","Bulnes, Faubel & Ponce de Leon, 2003",484264,1,1,"Platyhelminthes","Polycladida","Stylochocestidae","Mabelaplana","Mabelaplana santateresae","Rhabditophora",NA,NA,NA,"Rio de la Plata"
"742",836791,836791,615109,"Species","Colomastix bastidai","Alonso de Pina, 1993",431290,1,1,"Arthropoda","Amphipoda","Colomastigidae","Colomastix","Colomastix bastidai","Malacostraca",NA,NA,NA,"Rio de la Plata"
"743",836816,836816,NA,NA,"Amphiopodia pulchella","Lyman, 1869",242674,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"744",836825,836825,769990,"Species","Neilonella whoii","Allen & Sanders, 1996",506263,1,1,"Mollusca","Nuculanoida","Neilonellidae","Neilonella","Neilonella whoii","Bivalvia",NA,NA,NA,"Rio de la Plata"
"745",836827,836827,495496,"Species","Polydora comuta",NA,131143,1,1,"Annelida","Spionida","Spionidae","Polydora","Polydora comuta","Polychaeta",NA,NA,NA,"Rio de la Plata"
"746",836842,836842,665731,"Species","Sabellaria bellis","Hansen, 1882",331638,1,1,"Annelida","Sabellida","Sabellariidae","Sabellaria","Sabellaria bellis","Polychaeta",NA,NA,NA,"Rio de la Plata"
"747",836845,836845,509630,"Species","Sertularella uruguayensis","Mañé-Garzon & Milstein, 1973",285571,1,1,"Cnidaria","Leptothecata","Sertulariidae","Sertularella","Sertularella uruguayensis","Hydrozoa",NA,NA,NA,"Rio de la Plata"
"748",836902,836902,452071,"Species","Heleobia charruana","(d'Orbigny, 1840)",760578,1,1,"Mollusca","Littorinimorpha","Cochliopidae","Heleobia","Heleobia charruana","Gastropoda",NA,NA,NA,"Rio de la Plata"
"749",836918,836918,779822,"Species","Entodesma patagonicum","(d'Orbigny, 1846)",506765,4,1,"Mollusca",NA,"Lyonsiidae","Entodesma","Entodesma patagonicum","Bivalvia",NA,NA,NA,"Rio de la Plata"
"750",836919,836919,701292,"Species","Urosalpinx cala","(Pilsbry, 1897)",404101,1,1,"Mollusca","Neogastropoda","Muricidae","Urosalpinx","Urosalpinx cala","Gastropoda",NA,NA,NA,"Rio de la Plata"
"751",836966,836966,747944,"Species","Hemipodia olivieri",NA,NA,1,1,"Annelida","Phyllodocida","Glyceridae","Hemipodia","Hemipodia olivieri","Polychaeta",NA,NA,NA,"Rio de la Plata"
"752",836969,836969,NA,NA,"Macrochiridotea lilianae","Moreira, 1973",261075,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"753",837003,837003,768787,"Species","Patiria stellifer","Möbius, 1859",213390,2,1,"Echinodermata","Valvatida","Asterinidae","Patiria","Patiria stellifer","Asteroidea",NA,NA,NA,"Rio de la Plata"
"754",837008,837008,792912,"Species","Cushmanidea variopunctata","Whatley, Moguilevsky, Chadwick, Toy & Ramos, 1998",460605,1,1,"Arthropoda","Podocopida","Cushmanideidae","Cushmanidea","Cushmanidea variopunctata","Ostracoda",NA,NA,NA,"Rio de la Plata"
"755",837014,837014,408590,"Species","Austrocidaris lorioli","(Mortensen, 1903)",741773,1,1,"Echinodermata","Cidaroida","Cidaridae","Austrocidaris","Austrocidaris lorioli","Echinoidea",NA,NA,NA,"Rio de la Plata"
"756",837017,837017,579877,"Species","Reteporellina moyanoi","d'Hondt, 1981",470223,1,1,"Bryozoa","Cheilostomatida","Phidoloporidae","Reteporellina","Reteporellina moyanoi","Gymnolaemata",NA,NA,NA,"Rio de la Plata"
"757",837058,837058,758977,"Species","Semele modesta","(Reeve, 1853)",507310,1,1,"Mollusca","Cardiida","Semelidae","Semele","Semele modesta","Bivalvia",NA,NA,NA,"Rio de la Plata"
"758",837063,837063,771617,"Species","Armases rubripes","(Rathbun, 1897)",444488,1,1,"Arthropoda","Decapoda","Sesarmidae","Armases","Armases rubripes","Malacostraca",NA,NA,NA,"Rio de la Plata"
"759",837068,837068,415382,"Species","Callyspongia coppingeri","(Ridley, 1881)",166087,1,1,"Porifera","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia coppingeri","Demospongiae",NA,NA,NA,"Rio de la Plata"
"760",837075,837075,696878,"Species","Cyclaspis roccatagliatae","Petrescu, 1995",181736,2,1,"Arthropoda","Cumacea","Bodotriidae","Cyclaspis","Cyclaspis roccatagliatae","Malacostraca",NA,NA,NA,"Rio de la Plata"
"761",837081,837081,597831,"Species","Admete magellanica","(Strebel, 1905)",464629,1,1,"Mollusca","Neogastropoda","Cancellariidae","Admete","Admete magellanica","Gastropoda",NA,NA,NA,"Rio de la Plata"
"762",837085,837085,415742,"Species","Campanularia clytioides","(Lamouroux, 1824)",284314,1,1,"Cnidaria","Leptothecata","Campanulariidae","Campanularia","Campanularia clytioides","Hydrozoa",NA,NA,NA,"Rio de la Plata"
"763",837090,837090,459745,"Species","Lamellibrachia victori","Mañe-Garzon & Montero, 1985",265817,1,1,"Annelida","Sabellida","Siboglinidae","Lamellibrachia","Lamellibrachia victori","Polychaeta",NA,NA,NA,"Rio de la Plata"
"764",837096,837096,1013976,"Species","Corystoides chilensis","Lucas in H. Milne Edwards & Lucas, 1844",440284,1,1,"Arthropoda","Decapoda","Belliidae","Corystoides","Corystoides chilensis","Malacostraca",NA,NA,NA,"Rio de la Plata"
"765",837107,837107,410072,"Species","Barnea lamellosa","(d'Orbigny, 1841)",506980,2,1,"Mollusca","Myoida","Pholadidae","Barnea","Barnea lamellosa","Bivalvia",NA,NA,NA,"Rio de la Plata"
"766",837121,837121,699680,"Species","Petricola dactylus","G. B. Sowerby I, 1823",507416,1,1,"Mollusca","Veneroida","Veneridae","Petricola","Petricola dactylus","Bivalvia",NA,NA,NA,"Rio de la Plata"
"767",837131,837131,475028,"Species","Namanereis littoralis","(Grube, 1871)",334078,1,1,"Annelida","Phyllodocida","Nereididae","Namanereis","Namanereis littoralis","Polychaeta",NA,NA,NA,"Rio de la Plata"
"768",837145,837145,634338,"Species","Hyalina warrenti","Marrat, 1876",NA,1,1,"Mollusca","Neogastropoda","Marginellidae","Hyalina","Hyalina warrenti","Gastropoda",NA,NA,NA,"Rio de la Plata"
"769",837149,837149,643354,"Species","Melita mangrovi","Oliveira, 1953",537219,1,1,"Arthropoda","Amphipoda","Melitidae","Melita","Melita mangrovi","Malacostraca",NA,NA,NA,"Rio de la Plata"
"770",837162,837162,698511,"Species","Mactra marpratensis","Jurado, 1949",540720,1,1,"Mollusca","Veneroida","Mactridae","Mactra","Mactra marpratensis","Bivalvia",NA,NA,NA,"Rio de la Plata"
"771",837204,837204,623775,"Species","Ennucula puelcha","(d'Orbigny, 1842)",506594,3,1,"Mollusca","Nuculida","Nuculidae","Ennucula","Ennucula puelcha","Bivalvia",NA,NA,NA,"Rio de la Plata"
"772",837246,837246,512459,"Species","Spirotropis patagonica","(d'Orbigny, 1841)",434900,1,1,"Mollusca","Neogastropoda","Drilliidae","Spirotropis","Spirotropis patagonica","Gastropoda",NA,NA,NA,"Rio de la Plata"
"773",837250,837250,768626,"Species","Dicyema plathycephalum","Penchaszadeh, 1969",265698,1,1,"Dicyemida",NA,"Dicyemidae","Dicyema","Dicyema plathycephalum","Rhombozoa",NA,NA,NA,"Rio de la Plata"
"774",837274,837274,696878,"Species","Cyclaspis antipai","Petrescu, 1995",181656,1,1,"Arthropoda","Cumacea","Bodotriidae","Cyclaspis","Cyclaspis antipai","Malacostraca",NA,NA,NA,"Rio de la Plata"
"775",837283,837283,840178,"Species","Pseudidmonea fissurata","(Busk, 1886)",472468,1,1,"Bryozoa","Cyclostomatida","Pseudidmoneidae","Pseudidmonea","Pseudidmonea fissurata","Stenolaemata",NA,NA,NA,"Rio de la Plata"
"776",837294,837294,469721,"Species","Mendicula inflata","Payne & Allen, 1991",NA,1,1,"Mollusca","Lucinoida","Thyasiridae","Mendicula","Mendicula inflata","Bivalvia",NA,NA,NA,"Rio de la Plata"
"777",837295,837295,1013977,"Species","Papillosacythere parallela","Whatley, Chadwick, Coxill & Toy, 1987",462100,1,1,"Arthropoda","Podocopida","Neocytherideidae","Papillosacythere","Papillosacythere parallela","Ostracoda",NA,NA,NA,"Rio de la Plata"
"778",837315,837315,440176,"Species","Errina labiata","Cairns, 1991",174780,1,1,"Cnidaria","Anthoathecata","Stylasteridae","Errina","Errina labiata","Hydrozoa",NA,NA,NA,"Rio de la Plata"
"779",837360,837360,840184,"Species","Adenodactyloplana uruguayensis","Bulnes, Faubel & Ponce de Leon, 2003",484266,1,1,"Platyhelminthes","Polycladida","Cryptocelidae","Adenodactyloplana","Adenodactyloplana uruguayensis","Rhabditophora",NA,NA,NA,"Rio de la Plata"
"780",837410,837410,NA,NA,"Metamysidiopsis tortonesi",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"781",837449,837449,771555,"Species","Cyrtopleura lanceolata","(d'Orbigny, 1841)",506989,2,1,"Mollusca","Myoida","Pholadidae","Cyrtopleura","Cyrtopleura lanceolata","Bivalvia",NA,NA,NA,"Rio de la Plata"
"782",837450,837450,466609,"Species","Macrochiridothea robusta","Bastida & Torti, 1969",261079,2,1,"Arthropoda","Isopoda","Chaetiliidae","Macrochiridothea","Macrochiridothea robusta","Malacostraca",NA,NA,NA,"Rio de la Plata"
"783",837461,837461,526122,"Species","Xestoleberis umbonata","Whatley, Moguilevsky, Chadwick, Toy & Ramos, 1998",462939,1,1,"Arthropoda","Podocopida","Xestoleberididae","Xestoleberis","Xestoleberis umbonata","Ostracoda",NA,NA,NA,"Rio de la Plata"
"784",837480,837480,545667,"Species","Leptoserolis bonaerensis","(Bastida & Torti, 1967)",260935,1,1,"Arthropoda","Isopoda","Serolidae","Leptoserolis","Leptoserolis bonaerensis","Malacostraca",NA,NA,NA,"Rio de la Plata"
"785",837482,837482,840155,"Species","Barcoplana rochensis","Bulnes, Faubel & Ponce de Leon, 2003",484265,1,1,"Platyhelminthes","Polycladida","Stylochocestidae","Barcoplana","Barcoplana rochensis","Rhabditophora",NA,NA,NA,"Rio de la Plata"
"786",837483,837483,418588,"Variety","Ceramium siliquosum var. lophophorum","(Feldman-Mazoyer) Serio",381854,1,1,"Rhodophyta","Ceramiales","Ceramiaceae","Ceramium","Ceramium siliquosum","Florideophyceae",NA,NA,NA,"Rio de la Plata"
"787",837484,837484,NA,NA,"Acerbochalina copperingi","Redley",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"788",837500,837500,769159,"Species","Hemicythere skogsbergi","Whatley, Moguilevsky, Chadwick, Toy, Ramos, 1998",600633,1,1,"Arthropoda","Podocopida","Hemicytheridae","Hemicythere","Hemicythere skogsbergi","Ostracoda",NA,NA,NA,"Rio de la Plata"
"789",837532,837532,NA,NA,"Tarmoya haplonema","Muller, 1859",288081,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"790",837533,837533,613446,"Subspecies","Chthamalus stellatus cornutus","Nilsson-Cantell, 1925",733548,1,1,"Arthropoda","Sessilia","Chthamalidae","Chthamalus","Chthamalus stellatus",NA,NA,NA,NA,"Rio de la Plata"
"791",837574,837574,623775,"Species","Ennucula perforata","(Rhind & Allen, 1992)",506612,1,1,"Mollusca","Nuculida","Nuculidae","Ennucula","Ennucula perforata","Bivalvia",NA,NA,NA,"Rio de la Plata"
"792",837593,837593,431683,"Species","Cytherella hermargentina","Whatley, Moguilevsky, Chadwick, Toy & Ramos, 1998",459897,1,1,"Arthropoda","Platycopida","Cytherellidae","Cytherella","Cytherella hermargentina","Ostracoda",NA,NA,NA,"Rio de la Plata"
"793",837606,837606,771988,"Species","Scalarispongia similis","(Thiele, 1905)",165377,1,1,"Porifera","Dictyoceratida","Thorectidae","Scalarispongia","Scalarispongia similis","Demospongiae",NA,NA,NA,"Rio de la Plata"
"794",837635,837635,840207,"Species","Chaetilia argentina","Bastida & Torti, 1970",259715,1,1,"Arthropoda","Isopoda","Chaetiliidae","Chaetilia","Chaetilia argentina","Malacostraca",NA,NA,NA,"Rio de la Plata"
"795",837705,837705,NA,NA,"Dyctiociona discreta","Thiele, 1905",394629,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"796",837724,837724,839589,"Species","Clencharia abyssorum","(Verrill & Bush, 1898)",506205,1,1,"Mollusca","Nuculanoida","Malletiidae","Clencharia","Clencharia abyssorum","Bivalvia",NA,NA,NA,"Rio de la Plata"
"797",837750,837750,737410,"Species","Adelomelon riosi","Clench & Turner, 1964",384670,1,1,"Mollusca","Neogastropoda","Volutidae","Adelomelon","Adelomelon riosi","Gastropoda",NA,NA,NA,"Rio de la Plata"
"798",837778,837778,842062,"Species","Brazilserolis foresti","(Bastida & Torti, 1970)",259398,1,1,"Arthropoda","Isopoda","Serolidae","Brazilserolis","Brazilserolis foresti","Malacostraca",NA,NA,NA,"Rio de la Plata"
"799",837804,837804,840170,"Species","Thysanoserolis elliptica","(Sheppard, 1933)",175194,1,1,"Arthropoda","Isopoda","Serolidae","Thysanoserolis","Thysanoserolis elliptica","Malacostraca",NA,NA,NA,"Rio de la Plata"
"800",837818,837818,545564,"Species","Leptocuma borzonei","Roccatagliata, 1997",NA,1,1,"Arthropoda","Cumacea","Bodotriidae","Leptocuma","Leptocuma borzonei","Malacostraca",NA,NA,NA,"Rio de la Plata"
"801",837822,837822,775344,"Species","Neoserolis uaperta","(Moreira, 1971)",261472,1,1,"Arthropoda","Isopoda","Serolidae","Neoserolis","Neoserolis uaperta","Malacostraca",NA,NA,NA,"Rio de la Plata"
"802",837833,837833,441413,"Species","Euginoma crispa","d'Hondt, 1981",469510,1,1,"Bryozoa","Cheilostomatida","Cellariidae","Euginoma","Euginoma crispa","Gymnolaemata",NA,NA,NA,"Rio de la Plata"
"803",837845,837845,743155,"Species","Crenicichla semifasciata","(Heckel, 1840)",NA,2,1,"Chordata","Perciformes","Cichlidae","Crenicichla","Crenicichla semifasciata","Actinopterygii",NA,NA,NA,"Rio de la Plata"
"804",837870,837870,455866,"Species","Hymeniacidon pertenuis",NA,NA,1,1,"Porifera","Halichondrida","Halichondriidae","Hymeniacidon","Hymeniacidon pertenuis","Demospongiae",NA,NA,NA,"Rio de la Plata"
"805",837893,837893,769887,"Species","Myonera alleni","Poutiers in Poutiers & Bernard, 1995",408563,1,1,"Mollusca",NA,"Cuspidariidae","Myonera","Myonera alleni","Bivalvia",NA,NA,NA,"Rio de la Plata"
"806",837901,837901,455838,"Subspecies","Hymedesmia simillima antartica","Hentschel, 1914",NA,1,1,"Porifera","Poecilosclerida","Hymedesmiidae","Hymedesmia","Hymedesmia simillima","Demospongiae",NA,NA,NA,"Rio de la Plata"
"807",837911,837911,434877,"Species","Diplodonta vilardeboena","d'Orbigny, 1845",NA,2,1,"Mollusca","Veneroida","Ungulinidae","Diplodonta","Diplodonta vilardeboena","Bivalvia",NA,NA,NA,"Rio de la Plata"
"808",837940,837940,816777,"Species","Anchistylis notus","Lomakina, 1968",181911,1,1,"Arthropoda","Cumacea","Diastylidae","Anchistylis","Anchistylis notus","Malacostraca",NA,NA,NA,"Rio de la Plata"
"809",837961,837961,NA,NA,"Florometria serratissima","Clark, 1902",714272,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"810",837971,837971,744339,"Species","Diceroscalpellum boubalocerus","(Young, 1992)",733424,1,1,"Arthropoda","Scalpelliformes","Scalpellidae","Diceroscalpellum","Diceroscalpellum boubalocerus",NA,NA,NA,NA,"Rio de la Plata"
"811",837997,837997,469721,"Species","Mendicula carrozae","(Payne & Allen, 1991)",533087,1,1,"Mollusca","Lucinoida","Thyasiridae","Mendicula","Mendicula carrozae","Bivalvia",NA,NA,NA,"Rio de la Plata"
"812",838017,838017,769156,"Species","Hemicytherura lapillata","Whatley, Chadwick, Coxill & Toy, 1988",600636,1,1,"Arthropoda","Podocopida","Cytheruridae","Hemicytherura","Hemicytherura lapillata","Ostracoda",NA,NA,NA,"Rio de la Plata"
"813",838018,838018,510967,"Species","Smittina uruguayensis","d'Hondt, 1981",470501,1,1,"Bryozoa","Cheilostomatida","Smittinidae","Smittina","Smittina uruguayensis","Gymnolaemata",NA,NA,NA,"Rio de la Plata"
"814",838034,838034,NA,NA,"Senilla senilis","(Linnaeus, 1758)",225173,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"815",838045,838045,1035438,"Species","Uncancylus concentricus","(d'Orbigny, 1835)",827826,1,1,"Mollusca","Hygrophila","Planorbidae","Uncancylus","Uncancylus concentricus","Gastropoda",NA,TRUE,"LC","Rio de la Plata"
"816",838059,838059,793162,"Species","Panopea abbreviata","Valenciennes, 1839",505404,2,1,"Mollusca","Adapedonta","Hiatellidae","Panopea","Panopea abbreviata","Bivalvia",NA,NA,NA,"Rio de la Plata"
"817",838067,838067,834189,"Species","Warrana besnardi","(Klappenbach, 1963)",505041,2,1,"Mollusca","Carditoida","Condylocardiidae","Warrana","Warrana besnardi","Bivalvia",NA,NA,NA,"Rio de la Plata"
"818",838086,838086,840203,"Species","Phelloderma radiatum","Ridley & Dendy, 1886",169536,1,1,"Porifera","Poecilosclerida","Phellodermidae","Phelloderma","Phelloderma radiatum","Demospongiae",NA,NA,NA,"Rio de la Plata"
"819",838106,838106,696268,"Species","Alphaeus pouang","Christoffersen, 1979",514944,1,1,"Arthropoda","Decapoda",NA,NA,"Alphaeus pouang","Malacostraca",NA,NA,NA,"Rio de la Plata"
"820",838110,838110,474828,"Species","Mytilus platensis","d'Orbigny, 1842",506158,1,1,"Mollusca","Mytiloida","Mytilidae","Mytilus","Mytilus platensis","Bivalvia",NA,NA,NA,"Rio de la Plata"
"821",838131,838131,774589,"Species","Zygochlamys patagonica","(King, 1832)",236717,1,1,"Mollusca","Pectinoida","Pectinidae","Zygochlamys","Zygochlamys patagonica","Bivalvia",NA,NA,NA,"Rio de la Plata"
"822",838167,838167,777729,"Species","Australonuphis casamiquelorum","(Orensanz, 1974)",717045,1,1,"Annelida","Eunicida","Onuphidae","Australonuphis","Australonuphis casamiquelorum","Polychaeta",NA,NA,NA,"Rio de la Plata"
"823",838168,838168,500452,"Species","Pseudosphaeroma platense","(Giambiagi, 1922)",258223,1,1,"Arthropoda","Isopoda","Sphaeromatidae","Pseudosphaeroma","Pseudosphaeroma platense","Malacostraca",NA,NA,NA,"Rio de la Plata"
"824",838202,838202,834960,"Species","Bathyspinula scheltemai","(Allen & Sanders, 1982)",506287,1,1,"Mollusca","Nuculanoida","Bathyspinulidae","Bathyspinula","Bathyspinula scheltemai","Bivalvia",NA,NA,NA,"Rio de la Plata"
"825",838223,838223,697799,"Species","Haliclona sordida","(Thiele, 1905)",166464,1,1,"Porifera","Haplosclerida","Chalinidae","Haliclona","Haliclona sordida","Demospongiae",NA,NA,NA,"Rio de la Plata"
"826",838276,838276,737410,"Species","Adelomelon beckii","(Broderip, 1836)",384666,2,1,"Mollusca","Neogastropoda","Volutidae","Adelomelon","Adelomelon beckii","Gastropoda",NA,NA,NA,"Rio de la Plata"
"827",838277,838277,NA,NA,"Pachycymciola brasiliana","Lamarck, 1811",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"828",838284,838284,472830,"Species","Monopylephorus corderoi",NA,NA,1,1,"Annelida","Haplotaxida","Tubificidae","Monopylephorus","Monopylephorus corderoi","Clitellata",NA,NA,NA,"Rio de la Plata"
"829",838296,838296,759221,"Species","Sigalion cimiferum",NA,338414,1,1,"Annelida","Phyllodocida","Sigalionidae","Sigalion","Sigalion cimiferum","Polychaeta",NA,NA,NA,"Rio de la Plata"
"830",838329,838329,751595,"Species","Metatiron bonaerensis","Alonso de Pina, 1998",555553,1,1,"Arthropoda","Amphipoda","Synopiidae","Metatiron","Metatiron bonaerensis","Malacostraca",NA,NA,NA,"Rio de la Plata"
"831",838348,838348,NA,NA,"Monokalliapseudes schubartii","Mañé-Garzon 194´9",247184,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"832",838350,838350,792865,"Species","Quadracythere amplioreticulata","Whatley, Moguilevsky, Chadwick, Toy, Ramos, 1998",605300,1,1,"Arthropoda","Podocopida","Thaerocytheridae","Quadracythere","Quadracythere amplioreticulata","Ostracoda",NA,NA,NA,"Rio de la Plata"
"833",838351,838351,479071,"Species","Notoplites paradoxus","d'Hondt, 1981",469423,1,1,"Bryozoa","Cheilostomatida","Candidae","Notoplites","Notoplites paradoxus","Gymnolaemata",NA,NA,NA,"Rio de la Plata"
"834",838368,838368,415382,"Species","Callyspongia pergamentacea","Ridley, 1881",166221,2,1,"Porifera","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia pergamentacea","Demospongiae",NA,NA,NA,"Rio de la Plata"
"835",838400,838400,768294,"Species","Turbanella corderoi","Dioni, 1960",265608,1,1,"Gastrotricha","Macrodasyida","Turbanellidae","Turbanella","Turbanella corderoi",NA,NA,NA,NA,"Rio de la Plata"
"836",838408,838408,466173,"Species","Lyonsia alvarezii","d'Orbigny, 1846",506776,2,1,"Mollusca",NA,"Lyonsiidae","Lyonsia","Lyonsia alvarezii","Bivalvia",NA,NA,NA,"Rio de la Plata"
"837",838410,838410,NA,NA,"Henyhowella macrocicatricosa",NA,462611,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"838",838416,838416,811980,"Subspecies","Tanystylum isthmiacum difficile","Stock, 1966",379581,1,1,"Arthropoda","Pantopoda","Ammotheidae","Tanystylum","Tanystylum isthmiacum","Pycnogonida",NA,NA,NA,"Rio de la Plata"
"839",838419,838419,479071,"Species","Notoplites atlanticus","d'Hondt, 1981",469422,1,1,"Bryozoa","Cheilostomatida","Candidae","Notoplites","Notoplites atlanticus","Gymnolaemata",NA,NA,NA,"Rio de la Plata"
"840",838466,838466,772450,"Species","Acanthoserolis polaris","(Richardson, 1911)",175143,1,1,"Arthropoda","Isopoda","Serolidae","Acanthoserolis","Acanthoserolis polaris","Malacostraca",NA,NA,NA,"Rio de la Plata"
"841",838468,838468,833978,"Species","Limnoperna fortunei","(Dunker, 1857)",506081,1,1,"Mollusca","Mytiloida","Mytilidae","Limnoperna","Limnoperna fortunei","Bivalvia",TRUE,TRUE,"LC","Rio de la Plata"
"842",838471,838471,767884,"Species","Bucephalus haimeanus","(Lacaze-Duthiers, 1854)",109151,1,1,"Platyhelminthes","Plagiorchiida","Bucephalidae","Bucephalus","Bucephalus haimeanus","Trematoda",NA,NA,NA,"Rio de la Plata"
"843",838472,838472,NA,NA,"Pseudine biacuta","Bourdon, 1979",255293,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"844",838502,838502,701238,"Species","Turbonilla dispar","Pilsbry, 1897",533552,1,1,"Mollusca","Heterobranchia incertae sedis","Pyramidellidae","Turbonilla","Turbonilla dispar","Gastropoda",NA,NA,NA,"Rio de la Plata"
"845",838506,838506,NA,NA,"Anomopus chasmagnathi","Mañé-Garzon & Montero, 1973",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"846",838508,838508,NA,NA,"Macrochiridotea giambiagiae","Torti & Bastida, 1872",261073,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"847",838518,838518,492708,"Species","Pinnotheres politus","Smith, 1870",NA,1,1,"Arthropoda","Decapoda","Pinnotheridae","Pinnotheres","Pinnotheres politus","Malacostraca",NA,NA,NA,"Rio de la Plata"
"848",838551,838551,767884,"Species","Bucephalus polimorphus","Von Baer, 1827",109155,1,1,"Platyhelminthes",NA,"Bucephalidae","Bucephalus","Bucephalus polimorphus","Trematoda",NA,NA,NA,"Rio de la Plata"
"849",838554,838554,818087,"Species","Buccinanops deformis","(King, 1832)",532464,1,1,"Mollusca","Neogastropoda","Nassariidae","Buccinanops","Buccinanops deformis","Gastropoda",NA,NA,NA,"Rio de la Plata"
"850",838566,838566,397970,"Species","Actinocythereis brasiliensis","Machado & Drozinski, 2002",387616,1,1,"Arthropoda","Podocopida","Trachyleberididae","Actinocythereis","Actinocythereis brasiliensis","Ostracoda",NA,NA,NA,"Rio de la Plata"
"851",838660,838660,856415,"Subspecies","Prototaca antiqua antiqua","King & Broderip, 1831",NA,1,1,"Mollusca","Veneroida","Veneridae","Prototaca","Prototaca antiqua","Bivalvia",NA,NA,NA,"Rio de la Plata"
"852",838669,838669,490964,"Species","Phellia exlex","(McMurrich, 1904)",283754,1,1,"Cnidaria","Actiniaria","Sagartiidae","Phellia","Phellia exlex","Anthozoa",NA,NA,NA,"Rio de la Plata"
"853",838685,838685,1013988,"Species","Oncosclera navicella","(Carter, 1881)",167079,1,1,"Porifera","Spongillida","Potamolepidae","Oncosclera","Oncosclera navicella","Demospongiae",NA,NA,NA,"Rio de la Plata"
"854",838688,838688,779454,"Species","Heterosquilla platensis","(Berg, 1900)",409108,1,1,"Arthropoda","Stomatopoda","Tetrasquillidae","Heterosquilla","Heterosquilla platensis","Malacostraca",NA,NA,NA,"Rio de la Plata"
"855",838695,838695,817341,"Species","Netastoma darwinii","(G. B. Sowerby II, 1849)",507005,2,1,"Mollusca","Myoida","Pholadidae","Netastoma","Netastoma darwinii","Bivalvia",NA,NA,NA,"Rio de la Plata"
"856",838785,838785,667289,"Species","Scoletoma atlantica",NA,NA,1,1,"Annelida","Eunicida","Lumbrineridae","Scoletoma","Scoletoma atlantica","Polychaeta",NA,NA,NA,"Rio de la Plata"
"857",838804,838804,818087,"Species","Buccinanops uruguayensis","(Pilsbry, 1897)",532469,1,1,"Mollusca","Neogastropoda","Nassariidae","Buccinanops","Buccinanops uruguayensis","Gastropoda",NA,NA,NA,"Rio de la Plata"
"858",838820,838820,696739,"Species","Corbula tryoni","E. A. Smith, 1880",505847,2,1,"Mollusca","Myoida","Corbulidae","Corbula","Corbula tryoni","Bivalvia",NA,NA,NA,"Rio de la Plata"
"859",838847,838847,534282,"Species","Argilloecia parameridonalis","Brady, 1880",460387,1,1,"Arthropoda","Podocopida","Pontocyprididae","Argilloecia","Argilloecia parameridonalis","Ostracoda",NA,NA,NA,"Rio de la Plata"
