"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","redlist","status","gisd","hab","ecoregion"
"640",445723,445723,770309,"Genus","Gastroclonium","Kützing, 1843",144239,4,1,"Rhodophyta","Rhodymeniales","Champiaceae","Gastroclonium","Florideophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"641",445754,445754,769405,"Genus","Gastrophanella","Schmidt, 1879",171200,1,1,"Porifera","Spirophorida","Siphonidiidae","Gastrophanella","Demospongiae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"642",445807,445807,738303,"Phylum","Gastrotricha","Metschnikoff, 1865",2078,2,1,"Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southeastern Brazil"
"643",445836,445836,844466,"Genus","Gaudryina","d'Orbigny, 1839",112417,1,1,"Foraminifera","Lituolida","Verneuilinidae","Gaudryina","Globothalamea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"644",445850,445850,768175,"Species","Gavelinopsis praegeri","(Heron-Allen & Earland, 1913)",113159,5,1,"Foraminifera","Rotaliida","Rosalinidae","Gavelinopsis","Globothalamea","Gavelinopsis praegeri",NA,NA,NA,NA,"Southeastern Brazil"
"645",445950,445950,445921,"Genus","Gelidium","J.V. Lamouroux, 1813",144135,16,2,"Rhodophyta","Gelidiales","Gelidiaceae","Gelidium","Florideophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"646",445960,445960,445950,"Species","Gelidium corneum","(Hudson) J.V.Lamouroux, 1813",145579,1,1,"Rhodophyta","Gelidiales","Gelidiaceae","Gelidium","Florideophyceae","Gelidium corneum",NA,NA,NA,NA,"Southeastern Brazil"
"647",445965,445965,445950,"Species","Gelidium crinale","(Hare ex Turner) Gaillon, 1828",145580,44,1,"Rhodophyta","Gelidiales","Gelidiaceae","Gelidium","Florideophyceae","Gelidium crinale",NA,NA,NA,NA,"Southeastern Brazil"
"648",445986,445986,445950,"Species","Gelidium pusillum","(Stackhouse) Le Jolis, 1863",145590,78,3,"Rhodophyta","Gelidiales","Gelidiaceae","Gelidium","Florideophyceae","Gelidium pusillum",NA,NA,NA,NA,"Southeastern Brazil"
"649",445994,445994,445950,"Species","Gelidium spinosum","(S.G.Gmelin) P.C.Silva, 1996",145594,3,1,"Rhodophyta","Gelidiales","Gelidiaceae","Gelidium","Florideophyceae","Gelidium spinosum",NA,NA,NA,NA,"Southeastern Brazil"
"650",446097,446097,446096,"Species","Gempylus serpens","Cuvier, 1829",126862,1,1,"Chordata","Perciformes","Gempylidae","Gempylus","Actinopteri","Gempylus serpens",NA,NA,NA,NA,"Southeastern Brazil"
"651",446124,446124,776478,"Species","Genidens barbus","(Lacepède, 1803)",280825,94,6,"Chordata","Siluriformes","Ariidae","Genidens","Actinopteri","Genidens barbus",NA,NA,NA,NA,"Southeastern Brazil"
"652",446125,446125,776478,"Species","Genidens genidens","(Cuvier, 1829)",280826,105,6,"Chordata","Siluriformes","Ariidae","Genidens","Actinopteri","Genidens genidens",TRUE,"LC",NA,NA,"Southeastern Brazil"
"653",446152,446152,776480,"Species","Genyatremus luteus","(Bloch, 1790)",280829,13,4,"Chordata","Perciformes","Haemulidae","Genyatremus","Actinopteri","Genyatremus luteus",NA,NA,NA,NA,"Southeastern Brazil"
"654",446163,446163,446161,"Species","Genypterus brasiliensis","Regan, 1903",278703,73,2,"Chordata","Ophidiiformes","Ophidiidae","Genypterus","Actinopteri","Genypterus brasiliensis",NA,NA,NA,NA,"Southeastern Brazil"
"655",446172,446172,628699,"Species","Geodia corticostylifera","Hajdu, Muricy, Custodio, Russo & Peixinho, 1992",191313,3,2,"Porifera","Tetractinellida","Geodiidae","Geodia","Demospongiae","Geodia corticostylifera",NA,NA,NA,NA,"Southeastern Brazil"
"656",446206,446206,746743,"Species","Geophagus brasiliensis","(Quoy & Gaimard, 1824)",280831,8,2,"Chordata","Perciformes","Cichlidae","Geophagus","Actinopteri","Geophagus brasiliensis",NA,NA,NA,NA,"Southeastern Brazil"
"657",446254,446254,446252,"Species","Gephyrocapsa oceanica","Kamptner, 1943",235955,2,1,"Haptophyta","Isochrysidales","Noelaerhabdaceae","Gephyrocapsa","Prymnesiophyceae","Gephyrocapsa oceanica",NA,NA,NA,NA,"Southeastern Brazil"
"658",446280,446280,766968,"Genus","Gerlachius","Andrássy, 1976",2374,6,2,"Nematoda","Desmoscolecida","Meyliidae","Gerlachius","Chromadorea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"659",446361,446361,746764,"Species","Gibberosus myersi","(McKinney, 1980)",421500,1,1,"Arthropoda","Amphipoda","Megaluropidae","Gibberosus","Malacostraca","Gibberosus myersi",NA,NA,NA,NA,"Southeastern Brazil"
"660",446462,1018497,446452,"Species","Giffordia mitchelliae","(Harvey) G.Hamel, 1939",162894,10,2,"Ochrophyta","Ectocarpales","Acinetosporaceae","Giffordia","Phaeophyceae","Giffordia mitchelliae",NA,NA,NA,NA,"Southeastern Brazil"
"661",446515,446515,770288,"Genus","Gigartina","Stackhouse, 1809",144155,1,1,"Rhodophyta","Gigartinales","Gigartinaceae","Gigartina","Florideophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"662",446623,446623,599818,"Genus","Gitanopsis","Sars, 1892",101453,39,1,"Arthropoda","Amphipoda","Amphilochidae","Gitanopsis","Malacostraca",NA,NA,NA,NA,NA,"Southeastern Brazil"
"663",446726,446726,629011,"Species","Globicephala melas","(Traill, 1809)",137097,1,1,"Chordata","Cetartiodactyla","Delphinidae","Globicephala","Mammalia","Globicephala melas",TRUE,"DD",NA,NA,"Southeastern Brazil"
"664",446737,446737,746827,"Species","Globigerina falconensis","Blow, 1959",221249,4,2,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globothalamea","Globigerina falconensis",NA,NA,NA,NA,"Southeastern Brazil"
"665",446761,446761,446759,"Species","Globigerinita glutinata","(Egger, 1893)",113464,7,2,"Foraminifera","Globigerinida","Candeinidae","Globigerinita","Globothalamea","Globigerinita glutinata",NA,NA,NA,NA,"Southeastern Brazil"
"666",446768,446768,446767,"Species","Globigerinoides conglobatus","(Brady, 1879)",113441,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globothalamea","Globigerinoides conglobatus",NA,NA,NA,NA,"Southeastern Brazil"
"667",446787,446787,1011476,"Genus","Globocassidulina","Voloshinova, 1960",112123,1,1,"Foraminifera","Rotaliida","Cassidulinidae","Globocassidulina","Globothalamea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"668",446821,446821,629048,"Species","Globorotalia scitula","(Brady, 1882)",113452,6,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globothalamea","Globorotalia scitula",NA,NA,NA,NA,"Southeastern Brazil"
"669",446839,446839,779841,"Species","Globosolembos smithi","(Holmes, 1905)",421562,2,2,"Arthropoda","Amphipoda","Aoridae","Globosolembos","Malacostraca","Globosolembos smithi",NA,NA,NA,NA,"Southeastern Brazil"
"670",446927,446927,629112,"Species","Glossanodon pygmaeus","Cohen, 1958",158719,1,1,"Chordata","Osmeriformes","Argentinidae","Glossanodon","Actinopteri","Glossanodon pygmaeus",TRUE,"LC",NA,NA,"Southeastern Brazil"
"671",447015,447015,447077,"Genus","Glycera","Lamarck, 1818",129296,34,3,"Annelida","Phyllodocida","Glyceridae","Glycera","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"672",447019,447019,447015,"Species","Glycera americana","Leidy, 1855",157388,119,9,"Annelida","Phyllodocida","Glyceridae","Glycera","Polychaeta","Glycera americana",NA,NA,NA,NA,"Southeastern Brazil"
"673",447022,447022,447015,"Species","Glycera brevicirris","Grube, 1870",328104,4,3,"Annelida","Phyllodocida","Glyceridae","Glycera","Polychaeta","Glycera brevicirris",NA,NA,NA,NA,"Southeastern Brazil"
"674",447031,447031,447015,"Species","Glycera dibranchiata","Ehlers, 1868",157392,55,3,"Annelida","Phyllodocida","Glyceridae","Glycera","Polychaeta","Glycera dibranchiata",NA,NA,NA,NA,"Southeastern Brazil"
"675",447042,447042,447015,"Species","Glycera lapidum","Quatrefages, 1866",130123,34,4,"Annelida","Phyllodocida","Glyceridae","Glycera","Polychaeta","Glycera lapidum",NA,NA,NA,NA,"Southeastern Brazil"
"676",447071,447071,447015,"Species","Glycera tesselata","Grube, 1840",130128,3,1,"Annelida","Phyllodocida","Glyceridae","Glycera","Polychaeta","Glycera tesselata",NA,NA,NA,NA,"Southeastern Brazil"
"677",447082,447082,747062,"Genus","Glycinde","Müller, 1858",129299,1,1,"Annelida","Phyllodocida","Goniadidae","Glycinde","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"678",447089,447089,447082,"Species","Glycinde multidens","Müller in Grube, 1858",155098,481,10,"Annelida","Phyllodocida","Goniadidae","Glycinde","Polychaeta","Glycinde multidens",NA,NA,NA,NA,"Southeastern Brazil"
"679",447091,447091,447082,"Species","Glycinde nordmanni","(Malmgren, 1866)",130136,13,3,"Annelida","Phyllodocida","Goniadidae","Glycinde","Polychaeta","Glycinde nordmanni",NA,NA,NA,NA,"Southeastern Brazil"
"680",447093,447093,447082,"Species","Glycinde picta","Berkeley, 1927",240625,3,3,"Annelida","Phyllodocida","Goniadidae","Glycinde","Polychaeta","Glycinde picta",NA,NA,NA,NA,"Southeastern Brazil"
"681",447482,447482,771202,"Genus","Gnathophis","Kaup, 1859",125625,1,1,"Chordata","Anguilliformes","Congridae","Gnathophis","Actinopteri",NA,NA,NA,NA,NA,"Southeastern Brazil"
"682",447568,447568,447566,"Species","Gobiesox barbatulus","Starks, 1913",275665,1,1,"Chordata","Gobiesociformes","Gobiesocidae","Gobiesox","Actinopteri","Gobiesox barbatulus",TRUE,"LC",NA,NA,"Southeastern Brazil"
"683",447596,447596,447566,"Species","Gobiesox strumosus","Cope, 1870",158787,6,1,"Chordata","Gobiesociformes","Gobiesocidae","Gobiesox","Actinopteri","Gobiesox strumosus",TRUE,"LC",NA,NA,"Southeastern Brazil"
"684",447695,447695,697677,"Species","Gobionellus stomatus","Starks, 1913",276503,7,2,"Chordata","Perciformes","Gobiidae","Gobionellus","Actinopteri","Gobionellus stomatus",NA,NA,NA,NA,"Southeastern Brazil"
"685",447723,447723,447721,"Species","Gobiosoma bosc","(Lacepède, 1800)",159767,1,1,"Chordata","Perciformes","Gobiidae","Gobiosoma","Actinopteri","Gobiosoma bosc",TRUE,"LC",NA,NA,"Southeastern Brazil"
"686",447924,447924,753003,"Genus","Gomphionema","Wieser & Hopper, 1966",160854,12,3,"Nematoda","Chromadorida","Neotonchidae","Gomphionema","Chromadorea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"687",448085,448085,747060,"Species","Goniada brunnea","Treadwell, 1906",240564,85,6,"Annelida","Phyllodocida","Goniadidae","Goniada","Polychaeta","Goniada brunnea",NA,NA,NA,NA,"Southeastern Brazil"
"688",448087,448087,747060,"Species","Goniada emerita","Audouin & H Milne Edwards, 1833",130137,10,1,"Annelida","Phyllodocida","Goniadidae","Goniada","Polychaeta","Goniada emerita",NA,NA,NA,NA,"Southeastern Brazil"
"689",448095,448095,747060,"Species","Goniada littorea","Hartman, 1950",157399,256,6,"Annelida","Phyllodocida","Goniadidae","Goniada","Polychaeta","Goniada littorea",NA,NA,NA,NA,"Southeastern Brazil"
"690",448098,448098,747060,"Species","Goniada maculata","Örsted, 1843",130140,242,7,"Annelida","Phyllodocida","Goniadidae","Goniada","Polychaeta","Goniada maculata",NA,NA,NA,NA,"Southeastern Brazil"
"691",448104,448104,747060,"Species","Goniada vorax","(Kinberg, 1866)",240580,12,4,"Annelida","Phyllodocida","Goniadidae","Goniada","Polychaeta","Goniada vorax",NA,NA,NA,NA,"Southeastern Brazil"
"692",448111,448111,448106,"Species","Goniadella revizee","Rizzo & Amaral, 2004",240594,27,2,"Annelida","Phyllodocida","Goniadidae","Goniadella","Polychaeta","Goniadella revizee",NA,NA,NA,NA,"Southeastern Brazil"
"693",448114,448114,747062,"Genus","Goniadides","Hartmann-Schröder, 1960",157405,3,3,"Annelida","Phyllodocida","Goniadidae","Goniadides","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"694",448115,448115,448114,"Species","Goniadides aciculata","Hartmann-Schröder, 1960",240606,5,2,"Annelida","Phyllodocida","Goniadidae","Goniadides","Polychaeta","Goniadides aciculata",NA,NA,NA,NA,"Southeastern Brazil"
"695",448116,448116,448114,"Species","Goniadides carolinae","Day, 1973",157407,73,4,"Annelida","Phyllodocida","Goniadidae","Goniadides","Polychaeta","Goniadides carolinae",NA,NA,NA,NA,"Southeastern Brazil"
"696",448236,448236,767712,"Species","Goniomonas pacifica","J.Larsen & D.J.Patterson, 1990",106308,1,1,"Cryptophyta","Cryptomonadales","Cryptomonadaceae","Goniomonas","Cryptophyceae","Goniomonas pacifica",NA,NA,NA,NA,"Southeastern Brazil"
"697",448358,448358,747127,"Species","Gonostoma elongatum","Günther, 1878",127296,1,1,"Chordata","Stomiiformes","Gonostomatidae","Gonostoma","Actinopteri","Gonostoma elongatum",NA,NA,NA,NA,"Southeastern Brazil"
"698",448519,448519,448625,"Genus","Gracilaria","Greville, 1830",144188,83,2,"Rhodophyta","Gracilariales","Gracilariaceae","Gracilaria","Florideophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"699",448535,448535,448519,"Species","Gracilaria cervicornis","(Turner) J.Agardh, 1852",145694,135,2,"Rhodophyta","Gracilariales","Gracilariaceae","Gracilaria","Florideophyceae","Gracilaria cervicornis",NA,NA,NA,NA,"Southeastern Brazil"
"700",448585,448585,448519,"Species","Gracilaria mammillaris","(Montagne) M.A.Howe, 1918",372321,28,1,"Rhodophyta","Gracilariales","Gracilariaceae","Gracilaria","Florideophyceae","Gracilaria mammillaris",NA,NA,NA,NA,"Southeastern Brazil"
"701",448617,448617,448519,"Species","Gracilaria tikvahiae","McLachlan, 1979",157354,1,1,"Rhodophyta","Gracilariales","Gracilariaceae","Gracilaria","Florideophyceae","Gracilaria tikvahiae",NA,NA,NA,NA,"Southeastern Brazil"
"702",448678,448678,776502,"Species","Gramma brasiliensis","Sazima, Gasparini & Moura, 1998",280930,1,1,"Chordata","Perciformes","Grammatidae","Gramma","Actinopteri","Gramma brasiliensis",NA,NA,NA,NA,"Southeastern Brazil"
"703",448808,448808,448805,"Species","Grandidierella bonnieroides","Stephensen, 1947",211405,2,2,"Arthropoda","Amphipoda","Aoridae","Grandidierella","Malacostraca","Grandidierella bonnieroides",NA,NA,NA,NA,"Southeastern Brazil"
"704",448837,448837,448839,"Genus","Grantia","Fleming, 1828",131703,1,1,"Porifera","Leucosolenida","Grantiidae","Grantia","Calcarea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"705",448915,448915,770272,"Genus","Grateloupia","C.Agardh, 1822",144044,5,1,"Rhodophyta","Halymeniales","Halymeniaceae","Grateloupia","Florideophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"706",448920,448920,448915,"Species","Grateloupia filicina","(J.V.Lamouroux) C.Agardh, 1822",145248,42,3,"Rhodophyta","Halymeniales","Halymeniaceae","Grateloupia","Florideophyceae","Grateloupia filicina",NA,NA,NA,NA,"Southeastern Brazil"
"707",449002,449002,630429,"Species","Griffithsia schousboei","Montagne, 1839",144589,9,2,"Rhodophyta","Ceramiales","Wrangeliaceae","Griffithsia","Florideophyceae","Griffithsia schousboei",NA,NA,NA,NA,"Southeastern Brazil"
"708",449057,449057,747243,"Species","Grubeosyllis longiarticulata","Nogueira, San Martín & Amaral, 2001",328172,3,2,"Annelida","Phyllodocida","Syllidae","Grubeosyllis","Polychaeta","Grubeosyllis longiarticulata",NA,NA,NA,NA,"Southeastern Brazil"
"709",449063,449063,441577,"Genus","Grubeulepis","Pettibone, 1969",129276,4,1,"Annelida","Phyllodocida","Eulepethidae","Grubeulepis","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"710",449064,449064,449063,"Species","Grubeulepis augeneri","Pettibone, 1969",130049,1,1,"Annelida","Phyllodocida","Eulepethidae","Grubeulepis","Polychaeta","Grubeulepis augeneri",NA,NA,NA,NA,"Southeastern Brazil"
"711",449087,449087,776504,"Species","Guavina guavina","(Valenciennes, 1837)",280942,8,2,"Chordata","Perciformes","Eleotridae","Guavina","Actinopteri","Guavina guavina",TRUE,"LC",NA,NA,"Southeastern Brazil"
"712",449171,449171,776507,"Species","Gurgesiella dorsalifera","McEachran & Compagno, 1980",280950,2,2,"Chordata","Rajiformes","Rajidae","Gurgesiella","Elasmobranchii","Gurgesiella dorsalifera",TRUE,"VU",NA,NA,"Southeastern Brazil"
"713",449284,449284,449277,"Species","Gymnobela blakeana","(Dall, 1881)",159778,3,1,"Mollusca","Neogastropoda",NA,"Gymnobela","Gastropoda","Gymnobela blakeana",NA,NA,NA,NA,"Southeastern Brazil"
"714",449379,449379,747305,"Species","Gymnodinium catenatum","H.W.Graham, 1943",109784,4,1,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Dinophyceae","Gymnodinium catenatum",NA,NA,TRUE,TRUE,"Southeastern Brazil"
"715",449471,449471,492085,"Genus","Gymnogongrus","Martius, 1833",144168,7,1,"Rhodophyta","Gigartinales","Phyllophoraceae","Gymnogongrus","Florideophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"716",449474,449474,449471,"Species","Gymnogongrus griffithsiae","(Turner) Martius, 1833",145657,36,2,"Rhodophyta","Gigartinales","Phyllophoraceae","Gymnogongrus","Florideophyceae","Gymnogongrus griffithsiae",NA,NA,NA,NA,"Southeastern Brazil"
"717",449488,449488,747326,"Species","Gymnonereis crosslandi","(Monro, 1933)",333515,9,2,"Annelida","Phyllodocida","Nereididae","Gymnonereis","Polychaeta","Gymnonereis crosslandi",NA,NA,NA,NA,"Southeastern Brazil"
"718",449521,449521,770330,"Species","Gymnothamnion elegans","(Schousboe ex C.Agardh) J.Agardh, 1892",144592,8,2,"Rhodophyta","Ceramiales","Ceramiaceae","Gymnothamnion","Florideophyceae","Gymnothamnion elegans",NA,NA,NA,NA,"Southeastern Brazil"
"719",449557,449557,747330,"Species","Gymnothorax funebris","Ranzani, 1839",158583,1,1,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Actinopteri","Gymnothorax funebris",TRUE,"LC",NA,NA,"Southeastern Brazil"
"720",450213,450213,450203,"Species","Halecium delicatulum","Coughtrey, 1876",117588,1,1,"Cnidaria","Leptothecata","Haleciidae","Halecium","Hydrozoa","Halecium delicatulum",NA,NA,NA,NA,"Southeastern Brazil"
"721",450216,450216,450203,"Species","Halecium dichotomum","Allman, 1888",284718,8,2,"Cnidaria","Leptothecata","Haleciidae","Halecium","Hydrozoa","Halecium dichotomum",NA,NA,NA,NA,"Southeastern Brazil"
"722",450227,450227,450203,"Species","Halecium mediterraneum","Weismann, 1883",117594,11,1,"Cnidaria","Leptothecata","Haleciidae","Halecium","Hydrozoa","Halecium mediterraneum",NA,NA,NA,NA,"Southeastern Brazil"
"723",450242,450242,450203,"Species","Halecium tenellum","Hincks, 1861",117606,7,1,"Cnidaria","Leptothecata","Haleciidae","Halecium","Hydrozoa","Halecium tenellum",NA,NA,NA,NA,"Southeastern Brazil"
"724",450347,450347,758952,"Genus","Halichoanolaimus","de Man, 1886",2332,9,3,"Nematoda","Chromadorida","Selachinematidae","Halichoanolaimus","Chromadorea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"725",450381,450381,450360,"Species","Halichoeres cyanocephalus","(Bloch, 1791)",275760,6,2,"Chordata","Perciformes","Labridae","Halichoeres","Actinopteri","Halichoeres cyanocephalus",TRUE,"LC",NA,NA,"Southeastern Brazil"
"726",450475,450475,697799,"Subgenus","Haliclona (Gellius)","Gray, 1867",131922,1,1,"Porifera","Haplosclerida","Chalinidae","Haliclona","Demospongiae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"727",450576,450576,766507,"Species","Halicometes minuta","Sarà & Rosa-Barbosa, 1995",170911,3,1,"Porifera","Tethyida","Tethyidae","Halicometes","Demospongiae","Halicometes minuta",NA,NA,NA,NA,"Southeastern Brazil"
"728",450593,450593,430239,"Genus","Halicyclops","Norman, 1903",106433,56,2,"Arthropoda","Cyclopoida","Cyclopidae","Halicyclops",NA,NA,NA,NA,NA,NA,"Southeastern Brazil"
"729",450594,450594,450593,"Species","Halicyclops crassicornis","Herbst, 1955",352012,7,2,"Arthropoda","Cyclopoida","Cyclopidae","Halicyclops",NA,"Halicyclops crassicornis",NA,NA,NA,NA,"Southeastern Brazil"
"730",450599,450599,450593,"Species","Halicyclops ytororoma","Lotufo & Rocha C.E.F., 1993",352061,19,1,"Arthropoda","Cyclopoida","Cyclopidae","Halicyclops",NA,"Halicyclops ytororoma",NA,NA,NA,NA,"Southeastern Brazil"
"731",450826,450826,747556,"Genus","Haliplectus","Cobb, 1913",2391,11,2,"Nematoda","Plectida","Haliplectidae","Haliplectus","Chromadorea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"732",450900,450900,768515,"Species","Halitiara formosa","Fewkes, 1882",117839,3,1,"Cnidaria","Anthoathecata","Protiaridae","Halitiara","Hydrozoa","Halitiara formosa",NA,NA,NA,NA,"Southeastern Brazil"
"733",450938,450938,779346,"Species","Haloceras trichotropoides","Warén & Bouchet, 1991",398787,6,1,"Mollusca","Littorinimorpha","Haloceratidae","Haloceras","Gastropoda","Haloceras trichotropoides",NA,NA,NA,NA,"Southeastern Brazil"
"734",451047,451047,579313,"Species","Halopteris catharina","(Johnston, 1833)",117631,1,1,"Cnidaria","Leptothecata","Halopterididae","Halopteris","Hydrozoa","Halopteris catharina",NA,NA,NA,NA,"Southeastern Brazil"
"735",451051,451051,579313,"Species","Halopteris diaphana","(Heller, 1868)",117632,25,2,"Cnidaria","Leptothecata","Halopterididae","Halopteris","Hydrozoa","Halopteris diaphana",NA,NA,NA,NA,"Southeastern Brazil"
"736",451053,451053,579313,"Species","Halopteris glutinosa","(Lamouroux, 1816)",117633,20,1,"Cnidaria","Leptothecata","Halopterididae","Halopteris","Hydrozoa","Halopteris glutinosa",NA,NA,NA,NA,"Southeastern Brazil"
