"","id","valid_id","parent_id","rank_name","tname","tauthor","records","datasets","phylum","order","family","genus","species","class","worms_id","redlist","status","hab","gisd","ecoregion"
"1426",746848,746848,446767,"Species","Globigerinoides quadrilobatus",NA,2,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides quadrilobatus",NA,NA,NA,NA,NA,NA,"Central Peru"
"1427",746849,746849,446767,"Species","Globigerinoides ruber","(d'Orbigny, 1839)",27,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides ruber","Globothalamea",113444,NA,NA,NA,NA,"Central Peru"
"1428",746863,746863,446787,"Species","Globocassidulina crassa","(d'Orbigny, 1839)",1,1,"Foraminifera","Rotaliida","Cassidulinidae","Globocassidulina","Globocassidulina crassa","Globothalamea",397221,NA,NA,NA,NA,"Central Peru"
"1429",746867,746867,746866,"Species","Globoquadrina conglomerata","(Schwager, 1866)",6,1,"Foraminifera","Globigerinida","Catapsydracidae","Globoquadrina","Globoquadrina conglomerata","Globothalamea",558969,NA,NA,NA,NA,"Central Peru"
"1430",746873,746873,629048,"Species","Globorotalia crassaformis","(Galloway & Wissler, 1927)",11,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia crassaformis","Globothalamea",418113,NA,NA,NA,NA,"Central Peru"
"1431",746874,746874,629048,"Species","Globorotalia crassula","Cushman & Stewart, 1930",2,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia crassula","Globothalamea",466343,NA,NA,NA,NA,"Central Peru"
"1432",746876,746876,629048,"Species","Globorotalia hirsuta","(d'Orbigny, 1839)",7,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia hirsuta","Globothalamea",113448,NA,NA,NA,NA,"Central Peru"
"1433",746877,746877,629048,"Species","Globorotalia inflata","(d'Orbigny, 1839)",9,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia inflata","Globothalamea",113449,NA,NA,NA,NA,"Central Peru"
"1434",746888,746888,629048,"Species","Globorotalia theyeri","Fleisher, 1974",7,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia theyeri","Globothalamea",558955,NA,NA,NA,NA,"Central Peru"
"1435",746889,746889,629048,"Species","Globorotalia tosaensis","Takayanagi & Saito, 1962",3,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia tosaensis","Globothalamea",735209,NA,NA,NA,NA,"Central Peru"
"1436",746890,746890,629048,"Species","Globorotalia truncatulinoides","(d'Orbigny, 1839)",1,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia truncatulinoides","Globothalamea",113453,NA,NA,NA,NA,"Central Peru"
"1437",746891,746891,629048,"Species","Globorotalia tumida","(Brady, 1877)",15,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia tumida","Globothalamea",418114,NA,NA,NA,NA,"Central Peru"
"1438",746896,746896,821010,"Species","Globorotaloides hexagonus",NA,55,1,"Foraminifera","Globigerinida","Candeinidae","Globorotaloides","Globorotaloides hexagonus",NA,NA,NA,NA,NA,NA,"Central Peru"
"1439",746897,746897,828600,"Species","Globoturborotalita rubescens","(Hofker, 1956)",16,1,"Foraminifera","Globigerinida","Globigerinidae","Globoturborotalita","Globoturborotalita rubescens","Globothalamea",113454,NA,NA,NA,NA,"Central Peru"
"1440",746898,746898,828600,"Species","Globoturborotalita tenella","(Parker, 1958)",6,1,"Foraminifera","Globigerinida","Globigerinidae","Globoturborotalita","Globoturborotalita tenella","Globothalamea",113455,NA,NA,NA,NA,"Central Peru"
"1441",746927,746927,737138,"Genus","Gluconobacter","Asai, 1935",1,1,"Proteobacteria","Rhodospirillales","Acetobacteraceae","Gluconobacter",NA,"Alphaproteobacteria",571169,NA,NA,NA,NA,"Central Peru"
"1442",747011,747011,1030840,"Family","Gobiidae","Cuvier, 1816",5,1,"Chordata","Perciformes","Gobiidae",NA,NA,"Actinopteri",125537,NA,NA,NA,NA,"Central Peru"
"1443",747131,747131,448370,"Species","Gonyaulax monocantha",NA,7,1,"Myzozoa","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Gonyaulax monocantha","Dinophyceae",110030,NA,NA,NA,NA,"Central Peru"
"1444",747133,747133,448370,"Species","Gonyaulax spinifera","(Claparède & Lachmann) Diesing, 1866",253,3,"Myzozoa","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Gonyaulax spinifera","Dinophyceae",110041,NA,NA,TRUE,NA,"Central Peru"
"1445",747150,747150,772987,"Species","Gossleriella tropica","Schütt",4,1,"Ochrophyta","Coscinodiscales","Gossleriellaceae","Gossleriella","Gossleriella tropica","Bacillariophyceae",196827,NA,NA,NA,NA,"Central Peru"
"1446",747199,747199,746337,"Genus","Gramella","Nedashkovskaya, Kim, Lysenko, Frolova, Mikhailov, Bae, Lee & Kim, 2005",1,1,"Bacteroidetes","Flavobacteriales","Flavobacteriaceae","Gramella",NA,"Flavobacteria",563589,NA,NA,NA,NA,"Central Peru"
"1447",747203,747203,448700,"Species","Grammatophora angulosa","Ehrenberg, 1841",66,1,"Ochrophyta","Striatellales","Striatellaceae","Grammatophora","Grammatophora angulosa","Bacillariophyceae",149336,NA,NA,NA,NA,"Central Peru"
"1448",747205,747205,448700,"Species","Grammatophora oceanica","Ehrenberg, 1840",40,1,"Ochrophyta","Striatellales","Striatellaceae","Grammatophora","Grammatophora oceanica","Bacillariophyceae",149339,NA,NA,NA,NA,"Central Peru"
"1449",747305,747305,449359,"Genus","Gymnodinium","Stein, 1878",775,2,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Gymnodinium",NA,"Dinophyceae",109475,NA,NA,TRUE,NA,"Central Peru"
"1450",747316,747316,747305,"Species","Gymnodinium lohmanii",NA,1227,2,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Gymnodinium lohmanii","Dinophyceae",NA,NA,NA,NA,NA,"Central Peru"
"1451",747337,747337,771427,"Genus","Gymnotus","Linnaeus, 1758",2,2,"Chordata","Gymnotiformes","Gymnotidae","Gymnotus",NA,"Actinopteri",269297,NA,NA,NA,NA,"Central Peru"
"1452",747339,747339,747338,"Species","Gymnura afuerae","(Hildebrand, 1946)",1,1,"Chordata","Myliobatiformes","Gymnuridae","Gymnura","Gymnura afuerae","Elasmobranchii",271473,NA,NA,NA,NA,"Central Peru"
"1453",747369,747369,449359,"Genus","Gyrodinium","Kofoid & Swezy, 1921",93,2,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Gyrodinium",NA,"Dinophyceae",109476,NA,NA,TRUE,NA,"Central Peru"
"1454",747378,747378,747369,"Species","Gyrodinium pingue","(Schütt) Kofoid & Swezy, 1921",2,1,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium pingue","Dinophyceae",109872,NA,NA,NA,NA,"Central Peru"
"1455",747379,747379,747369,"Species","Gyrodinium spirale","(Bergh) Kofoid & Swezy, 1921",2,1,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium spirale","Dinophyceae",109876,NA,NA,NA,NA,"Central Peru"
"1456",747408,747408,758046,"Genus","Haematobacter","Helsel, Hollis, Steigerwalt, Morey, Jordan, Aye, Radosevic, Jannat-Khah, Thiry, Lonsway, Patel, Daneshvar & Levett, 2007",1,1,"Proteobacteria","Rhodobacterales","Rhodobacteraceae","Haematobacter",NA,"Alphaproteobacteria",571417,NA,NA,NA,NA,"Central Peru"
"1457",747499,747499,779220,"Genus","Haliangium",NA,1,1,"Proteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA,"Deltaproteobacteria",393223,NA,NA,NA,NA,"Central Peru"
"1458",747571,747571,758466,"Genus","Haliscomenobacter","van Veen, van der Kooij, Geuze & van der Vlies, 1973",1,1,"Bacteroidetes","Sphingobacteriales","Saprospiraceae","Haliscomenobacter",NA,"Sphingobacteria",571454,NA,NA,NA,NA,"Central Peru"
"1459",747579,747579,835910,"Genus","Halobates","Eschscholtz, 1822",2,1,"Arthropoda","Hemiptera","Gerridae","Halobates",NA,"Insecta",204105,NA,NA,NA,NA,"Central Peru"
"1460",747598,747598,747597,"Genus","Halomonas",NA,1,1,"Proteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA,"Gammaproteobacteria",393044,NA,NA,NA,NA,"Central Peru"
"1461",747630,747630,747469,"Genus","Halothermothrix","Cayol, Ollivier, Patel, Prensier, Guezennec & Garcia, 1994",1,1,"Firmicutes","Halanaerobiales","Halanaerobiaceae","Halothermothrix",NA,"Clostridia",571307,NA,NA,NA,NA,"Central Peru"
"1462",747665,747665,1029263,"Genus","Hanzawaia","Asano, 1944",2,1,"Foraminifera","Rotaliida","Anomalinidae","Hanzawaia",NA,"Globothalamea",112151,NA,NA,NA,NA,"Central Peru"
"1463",747846,747846,740762,"Family","Helicobacteraceae",NA,4,1,"Proteobacteria","Campylobacterales","Helicobacteraceae",NA,NA,"Epsilonproteobacteria",393211,NA,NA,NA,NA,"Central Peru"
"1464",747853,747853,632341,"Species","Helicostomella longa","(Brandt, 1906)",437,1,"Ciliophora","Choreotrichida","Metacylididae","Helicostomella","Helicostomella longa","Oligotrichea",417185,NA,NA,NA,NA,"Central Peru"
"1465",747872,747872,849902,"Phylum","Heliozoa",NA,1,1,"Heliozoa",NA,NA,NA,NA,NA,341274,NA,NA,NA,NA,"Central Peru"
"1466",747901,747901,1028916,"Genus","Hemibrycon","Günther, 1864",14,2,"Chordata","Characiformes","Characidae","Hemibrycon",NA,"Actinopteri",269337,NA,NA,NA,NA,"Central Peru"
"1467",747915,747915,770755,"Genus","Hemidiscus","Wallich, 1860",18,1,"Ochrophyta","Coscinodiscales","Hemidiscaceae","Hemidiscus",NA,"Bacillariophyceae",180366,NA,NA,NA,NA,"Central Peru"
"1468",747921,747921,1029811,"Genus","Hemigrammus","Gill, 1858",7,2,"Chordata","Characiformes","Characidae","Hemigrammus",NA,"Actinopteri",269350,NA,NA,NA,NA,"Central Peru"
"1469",747935,747935,776532,"Species","Hemilutjanus macrophthalmos","(Tschudi, 1846)",1,1,"Chordata","Perciformes","Serranidae","Hemilutjanus","Hemilutjanus macrophthalmos","Actinopteri",281028,TRUE,"DD",NA,NA,"Central Peru"
"1470",747982,747982,775698,"Genus","Heptapterus","Bleeker, 1858",2,2,"Chordata","Siluriformes","Heptapteridae","Heptapterus",NA,"Actinopteri",269377,NA,NA,NA,NA,"Central Peru"
"1471",747983,747983,779252,"Genus","Herbaspirillum",NA,7,1,"Proteobacteria","Burkholderiales","Oxalobacteriaceae","Herbaspirillum",NA,"Betaproteobacteria",393947,NA,NA,NA,NA,"Central Peru"
"1472",748316,748316,633741,"Genus","Histioteuthis","d'Orbigny [in Férussac & d'Orbigny], 1841",1,1,"Mollusca","Oegopsida","Histioteuthidae","Histioteuthis",NA,"Cephalopoda",138074,NA,NA,NA,NA,"Central Peru"
"1473",748324,748324,768179,"Species","Hoeglundina elegans","(d'Orbigny, 1878)",15,1,"Foraminifera","Robertinida","Epistominidae","Hoeglundina","Hoeglundina elegans","Globothalamea",113341,NA,NA,NA,NA,"Central Peru"
"1474",748374,748374,770728,"Class","Holothuroidea",NA,3,1,"Echinodermata",NA,NA,NA,NA,"Holothuroidea",123083,NA,NA,NA,NA,"Central Peru"
"1475",748453,748453,772129,"Species","Hyalonema (Corynonema) tylostylum","Lendenfeld, 1915",2,2,"Porifera","Amphidiscosida","Hyalonematidae","Hyalonema","Hyalonema (Corynonema) tylostylum","Hexactinellida",171428,NA,NA,NA,NA,"Central Peru"
"1476",748460,748460,455392,"Species","Hyalonema tenusifusum",NA,2,2,"Porifera","Amphidiscosida","Hyalonematidae","Hyalonema","Hyalonema tenusifusum","Hexactinellida",NA,NA,NA,NA,NA,"Central Peru"
"1477",748494,748494,816082,"Genus","Hydrogenimonas","Takai, Nealson & Horikoshi, 2004",1,1,"Proteobacteria","Campylobacterales","Hydrogenimonaceae","Hydrogenimonas",NA,"Epsilonproteobacteria",570232,NA,NA,NA,NA,"Central Peru"
"1478",748521,748521,790071,"Class","Hydrozoa","Owen, 1843",13,2,"Cnidaria",NA,NA,NA,NA,"Hydrozoa",1337,NA,NA,NA,NA,"Central Peru"
"1479",748533,748533,743778,"Genus","Hymenobacter","Hirsch, Ludwig, Hethke, Sittig, Hoffmann & Gallikowski, 1999",2,1,"Bacteroidetes","Cytophagales","Cytophagaceae","Hymenobacter",NA,"Cytophagia",559905,NA,NA,NA,NA,"Central Peru"
"1480",748567,748567,738061,"Suborder","Hyperiidea","Milne Edwards, 1830",3,1,"Arthropoda","Amphipoda",NA,NA,NA,"Malacostraca",1205,NA,NA,NA,NA,"Central Peru"
"1481",748572,748572,1029811,"Genus","Hyphessobrycon","Durbin, 1908",2,2,"Chordata","Characiformes","Characidae","Hyphessobrycon",NA,"Actinopteri",269449,NA,NA,NA,NA,"Central Peru"
"1482",748573,748573,757995,"Family","Hyphomicrobiaceae",NA,3,1,"Proteobacteria","Rhizobiales","Hyphomicrobiaceae",NA,NA,"Alphaproteobacteria",567417,NA,NA,NA,NA,"Central Peru"
"1483",748574,748574,748573,"Genus","Hyphomicrobium","Stutzer & Hartleb, 1898",2,1,"Proteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA,"Alphaproteobacteria",571320,NA,NA,NA,NA,"Central Peru"
"1484",748603,748603,748602,"Genus","Hypostomus","Lacepède, 1803",30,2,"Chordata","Siluriformes","Loricariidae","Hypostomus",NA,"Actinopteri",269463,NA,NA,NA,NA,"Central Peru"
"1485",748707,748707,775698,"Genus","Imparfinis","Eigenmann & Norris, 1900",13,2,"Chordata","Siluriformes","Heptapteridae","Imparfinis",NA,"Actinopteri",269494,NA,NA,NA,NA,"Central Peru"
"1486",748739,748739,758070,"Genus","Inquilinus","Coenye, Goris, Spilker, Vandamme & LiPuma, 2002",3,1,"Proteobacteria","Rhodospirillales","Rhodospirillaceae","Inquilinus",NA,"Alphaproteobacteria",571437,NA,NA,NA,NA,"Central Peru"
"1487",748744,748744,758070,"Genus","Insolitispirillum","Yoon, Kang, Park, Lee & Oh, 2007",1,1,"Proteobacteria","Rhodospirillales","Rhodospirillaceae","Insolitispirillum",NA,"Alphaproteobacteria",571438,NA,NA,NA,NA,"Central Peru"
"1488",748750,748750,779250,"Family","Intrasporangiaceae",NA,13,1,"Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"Actinobacteria",394108,NA,NA,NA,NA,"Central Peru"
"1489",748761,748761,772389,"Species","Iolanthe neotonus",NA,1,1,"Arthropoda","Isopoda","Acanthaspidiidae","Iolanthe","Iolanthe neotonus","Malacostraca",NA,NA,NA,NA,NA,"Central Peru"
"1490",748874,748874,755983,"Genus","Isosphaera","Giovannoni, Schabtach & Castenholz, 1995",5,1,"Planctomycetes","Planctomycetales","Planctomycetaceae","Isosphaera",NA,"Planctomycetacia",571405,NA,NA,NA,NA,"Central Peru"
"1491",748932,748932,779252,"Genus","Janthinobacterium",NA,2,1,"Proteobacteria","Burkholderiales","Oxalobacteriaceae","Janthinobacterium",NA,"Betaproteobacteria",571385,NA,NA,NA,NA,"Central Peru"
"1492",748935,748935,776583,"Species","Japonoconger proriger",NA,1,1,"Chordata","Anguilliformes","Congridae","Japonoconger","Japonoconger proriger","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"1493",748954,748954,755993,"Genus","Jeotgalibacillus","Yoon, Weiss, Lee, Lee, Kang & Park, 2001",1,1,"Firmicutes","Bacillales","Planococcaceae","Jeotgalibacillus",NA,"Bacili",564765,NA,NA,NA,NA,"Central Peru"
"1494",748955,748955,779733,"Genus","Jeotgalicoccus","Yoon, Lee, Weiss, Kahg & Park, 2003",5,1,"Firmicutes","Bacillales","Staphylococcaceae","Jeotgalicoccus",NA,"Bacili",564781,NA,NA,NA,NA,"Central Peru"
"1495",749061,749061,749062,"Genus","Kineosporia","(Pagani & Parenti, 1978) emend. Kudo, Matsushima, Itoh, Sasaki & Suzuki, 1998",1,1,"Actinobacteria","Actinomycetales","Kineosporiaceae","Kineosporia",NA,"Actinobacteria",559571,NA,NA,NA,NA,"Central Peru"
"1496",749062,749062,816039,"Family","Kineosporiaceae",NA,1,1,"Actinobacteria","Actinomycetales","Kineosporiaceae",NA,NA,"Actinobacteria",394442,NA,NA,NA,NA,"Central Peru"
"1497",749065,749065,752819,"Genus","Kingella",NA,1,1,"Proteobacteria","Neisseriales","Neisseriaceae","Kingella",NA,"Betaproteobacteria",516339,NA,NA,NA,NA,"Central Peru"
"1498",749076,749076,745262,"Genus","Klebsiella","Trevisan",2,1,"Proteobacteria","Enterobacteriales","Enterobacteriaceae","Klebsiella",NA,"Gammaproteobacteria",571261,NA,NA,NA,NA,"Central Peru"
"1499",749089,749089,1028916,"Genus","Knodus","Eigenmann, 1911",86,2,"Chordata","Characiformes","Characidae","Knodus",NA,"Actinopteri",269563,NA,NA,NA,NA,"Central Peru"
"1500",749091,749091,751739,"Genus","Kocuria",NA,9,1,"Actinobacteria","Actinomycetales","Micrococcaceae","Kocuria",NA,"Actinobacteria",415531,NA,NA,NA,NA,"Central Peru"
"1501",749124,749124,755993,"Genus","Kurthia","Trevisan",1,1,"Firmicutes","Bacillales","Planococcaceae","Kurthia",NA,"Bacili",571407,NA,NA,NA,NA,"Central Peru"
"1502",749153,749153,749152,"Genus","Labrisomus","Swainson, 1839",3,1,"Chordata","Perciformes","Labrisomidae","Labrisomus",NA,"Actinopteri",269590,NA,NA,NA,NA,"Central Peru"
"1503",749168,749168,749169,"Genus","Lachnospira","Bryant & Small, 1956",1,1,"Firmicutes","Clostridiales","Lachnospiraceae","Lachnospira",NA,"Clostridia",571327,NA,NA,NA,NA,"Central Peru"
"1504",749169,749169,742327,"Family","Lachnospiraceae",NA,121,1,"Firmicutes","Clostridiales","Lachnospiraceae",NA,NA,"Clostridia",570965,NA,NA,NA,NA,"Central Peru"
"1505",749177,749177,836095,"Order","Lactobacillales",NA,1,1,"Firmicutes","Lactobacillales",NA,NA,NA,"Bacili",377977,NA,NA,NA,NA,"Central Peru"
"1506",749178,749178,749176,"Genus","Lactobacillus","Beijerinck, 1901",11,1,"Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,"Bacili",567355,NA,NA,NA,NA,"Central Peru"
"1507",749179,749179,760271,"Genus","Lactococcus",NA,7,1,"Firmicutes","Lactobacillales","Streptococcaceae","Lactococcus",NA,"Bacili",571478,NA,NA,NA,NA,"Central Peru"
"1508",749465,749465,749466,"Genus","Legionella",NA,3,1,"Proteobacteria","Legionellales","Legionellaceae","Legionella",NA,"Gammaproteobacteria",571336,NA,NA,NA,NA,"Central Peru"
"1509",749466,749466,749467,"Family","Legionellaceae",NA,3,1,"Proteobacteria","Legionellales","Legionellaceae",NA,NA,"Gammaproteobacteria",571334,NA,NA,NA,NA,"Central Peru"
"1510",749506,749506,1011418,"Genus","Lenticulina","Lamarck, 1804",12,1,"Foraminifera","Lagenida","Vaginulinidae","Lenticulina",NA,"Foraminifera incertae sedis",112284,NA,NA,NA,NA,"Central Peru"
"1511",749514,749514,739456,"Phylum","Lentisphaerae","Cho, Vergin, Morris & Giovannoni, 2004",21,1,"Lentisphaerae",NA,NA,NA,NA,NA,564169,NA,NA,NA,NA,"Central Peru"
"1512",749675,749675,738185,"Genus","Leptolinea","Yamada, Sekiguchi, Hanada, Imachi, Ohashi, Harada & Kamagata, 2006",2,1,"Chloroflexi","Anaerolineales","Anaerolineaceae","Leptolinea",NA,"Anaerolineae",571196,NA,NA,NA,NA,"Central Peru"
"1513",749750,749750,699421,"Genus","Leptothrix","Kützing, 1843",4,1,"Cyanobacteria","Oscillatoriales","Oscillatoriaceae","Leptothrix",NA,"Cyanophyceae",600866,NA,NA,NA,NA,"Central Peru"
"1514",749755,749755,746513,"Genus","Leptotrichia","Trevisan",2,1,"Fusobacteria","Fusobacteriales","Fusobacteriaceae","Leptotrichia",NA,"Fusobacteria",571295,NA,NA,NA,NA,"Central Peru"
"1515",749799,749799,767963,"Species","Leucon (Leucon) meredithi","Petrescu, 1991",1,1,"Arthropoda","Cumacea","Leuconidae","Leucon","Leucon (Leucon) meredithi","Malacostraca",182347,NA,NA,NA,NA,"Central Peru"
"1516",749819,749819,749177,"Family","Leuconostocaceae",NA,1,1,"Firmicutes","Lactobacillales","Leuconostocaceae",NA,NA,"Bacili",571339,NA,NA,NA,NA,"Central Peru"
"1517",750017,750017,777241,"Species","Lioloma pacificum","(Cupp) Hasle, 1996",712,1,"Ochrophyta","Thalassionematales","Thalassionemataceae","Lioloma","Lioloma pacificum","Bacillariophyceae",418646,NA,NA,NA,NA,"Central Peru"
"1518",750209,750209,820314,"Species","Lohmaniella oviformis","Leegaard",581,1,"Ciliophora","Choreotrichida","Lohmanniellidae","Lohmaniella","Lohmaniella oviformis","Spirotrichea",101209,NA,NA,NA,NA,"Central Peru"
"1519",750211,750211,758046,"Genus","Loktanella","Van Trappen, Mergaert & Swings, 2004",3,1,"Proteobacteria","Rhodobacterales","Rhodobacteraceae","Loktanella",NA,"Alphaproteobacteria",567691,NA,NA,NA,NA,"Central Peru"
"1520",750380,750380,745818,"Family","Lumbrineridae","Schmarda, 1861",2,1,"Annelida","Eunicida","Lumbrineridae",NA,NA,"Polychaeta",967,NA,NA,NA,NA,"Central Peru"
"1521",750486,750486,763001,"Genus","Lysobacter","Christensen & Cook, 1978",1,1,"Proteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",NA,"Gammaproteobacteria",570886,NA,NA,NA,NA,"Central Peru"
"1522",750541,750541,779733,"Genus","Macrococcus",NA,4,1,"Firmicutes","Bacillales","Staphylococcaceae","Macrococcus",NA,"Bacili",571477,NA,NA,NA,NA,"Central Peru"
"1523",750930,750930,753190,"Genus","Magnetobacterium",NA,8,1,"Nitrospirae","Nitrospirales","Nitrospiraceae","Magnetobacterium",NA,"Nitrospira",NA,NA,NA,NA,NA,"Central Peru"
"1524",750931,750931,758070,"Genus","Magnetospirillum",NA,1,1,"Proteobacteria","Rhodospirillales","Rhodospirillaceae","Magnetospirillum",NA,"Alphaproteobacteria",571439,NA,NA,NA,NA,"Central Peru"
"1525",750993,750993,758761,"Family","Maldanidae","Malmgren, 1867",6,1,"Annelida",NA,"Maldanidae",NA,NA,"Polychaeta",923,NA,NA,NA,NA,"Central Peru"
"1526",751186,751186,737778,"Genus","Marinobacterium","Gonzalez, Mayer, Moran, Hodson & Whitman, 1997",4,1,"Proteobacteria","Alteromonadales","Alteromonadaceae","Marinobacterium",NA,"Gammaproteobacteria",570280,NA,NA,NA,NA,"Central Peru"
"1527",751211,751211,768227,"Species","Martinottiella communis","(d'Orbigny, 1846)",9,1,"Foraminifera","Textulariida","Eggerellidae","Martinottiella","Martinottiella communis","Globothalamea",113913,NA,NA,NA,NA,"Central Peru"
"1528",751219,751219,779252,"Genus","Massilia","La Scola, Birtles, Mallet & Raoult, 2000",9,1,"Proteobacteria","Burkholderiales","Oxalobacteriaceae","Massilia",NA,"Betaproteobacteria",571386,NA,NA,NA,NA,"Central Peru"
"1529",751329,751329,761349,"Genus","Meiothermus","Nobre, Truper & Costa, 1996",1,1,"Deinococcus-Thermus","Thermales","Thermaceae","Meiothermus",NA,"Deinococci",571488,NA,NA,NA,NA,"Central Peru"
"1530",751332,751332,767068,"Family","Melamphaidae","Gill, 1893",1,1,"Chordata","Stephanoberyciformes","Melamphaidae",NA,NA,"Actinopteri",125599,NA,NA,NA,NA,"Central Peru"
